ShanghaiOpen,ShanghaiHigh,ShanghaiLow,ShanghaiClose
4212.95,4325.37,4212.23,4323.97
4347.77,4371.5,4304.18,4346.46
4315.37,4357.33,4268.79,4345.35
4348.6,4450.18,4345.79,4440.77
4432.27,4476.62,4379.2,4471.02
4488.77,4502.29,4284.87,4300.56
4316.56,4431.85,4290.81,4407.73
4440.98,4562.68,4438.96,4560.77
4600.12,4629.97,4564.31,4628.1
4642.0,4687.43,4581.29,4651.23
4614.58,4711.31,4568.68,4663.16
4658.58,4768.89,4658.58,4754.1
4745.18,4769.62,4640.77,4749.37
4768.62,4872.54,4728.89,4820.06
4820.14,4876.85,4789.89,4872.77
4875.5,4916.31,4762.72,4869.87
4845.02,4845.02,4710.31,4765.45
4733.14,4814.37,4646.43,4656.56
4773.83,4906.0,4758.39,4904.85
4944.21,4982.98,4917.81,4955.21
4876.35,4999.18,4861.27,4980.06
5002.83,5050.37,4968.33,5032.49
5070.64,5125.35,5052.24,5107.66
5144.81,5192.06,5092.08,5150.12
5134.14,5209.5,5058.45,5194.68
5147.71,5204.52,5063.41,5109.43
5144.1,5186.52,5109.66,5167.87
5184.08,5235.16,5158.37,5218.81
5333.39,5357.93,5265.0,5294.04
5296.06,5337.93,5223.66,5310.72
5336.66,5412.31,5314.33,5393.66
5381.18,5405.35,5269.25,5277.18
5208.31,5356.85,5169.89,5355.29
5362.93,5395.04,5093.91,5113.97
5092.58,5192.29,5025.33,5172.62
5193.41,5276.77,5178.87,5273.58
5290.25,5324.43,5201.85,5312.18
5309.06,5427.16,5307.77,5421.39
5446.73,5458.58,5339.91,5425.21
5439.02,5447.35,5336.06,5395.27
5408.48,5482.43,5396.1,5470.06
5482.5,5489.06,5363.35,5454.66
5469.83,5506.06,5404.41,5485.0
5500.27,5509.23,5396.48,5425.87
5407.83,5463.89,5320.02,5338.52
5338.1,5411.18,5306.81,5409.39
5461.58,5560.41,5461.58,5552.29
5683.31,5729.96,5620.0,5692.75
5678.91,5725.41,5628.35,5715.89
5742.64,5860.85,5727.24,5771.46
5798.39,5914.77,5755.99,5913.23
5950.89,5959.35,5658.81,5903.25
5934.77,6039.04,5866.12,6030.08
6056.95,6124.04,6040.71,6092.06
6057.43,6088.89,5982.2,6036.27
6031.91,6055.47,5804.97,5825.27
5869.12,5932.1,5766.85,5818.04
5742.79,5804.83,5654.91,5667.33
5660.06,5776.02,5574.83,5773.39
5804.02,5906.68,5793.56,5843.1
5794.22,5819.87,5546.04,5562.39
5498.85,5628.83,5462.0,5589.62
5641.98,5750.25,5617.98,5748.0
5769.2,5899.64,5701.33,5897.18
5984.71,6002.12,5871.48,5954.77
5978.93,6005.12,5912.5,5914.27
5812.47,5860.58,5740.39,5777.81
5748.18,5787.23,5603.47,5634.45
5593.35,5649.75,5510.16,5536.56
5565.64,5610.95,5469.75,5601.77
5559.14,5559.14,5328.2,5330.02
5276.0,5382.7,5217.62,5315.54
5181.18,5250.08,5032.58,5187.73
5239.33,5311.7,5085.43,5158.12
5246.56,5414.6,5165.06,5412.68
5391.02,5453.74,5338.89,5365.27
5273.08,5335.5,5224.31,5316.27
5325.29,5333.08,5240.41,5269.81
5230.74,5338.16,5158.54,5293.7
5307.79,5344.93,5206.56,5214.23
4946.25,5034.23,4896.99,5032.12
5102.52,5124.89,4952.43,4958.85
4919.91,4947.08,4857.04,4861.1
4870.83,4907.75,4778.73,4803.39
4870.85,5011.18,4814.77,5003.33
4993.74,4993.74,4861.85,4871.77
4838.56,4899.66,4798.0,4868.6
4882.14,4971.39,4882.14,4915.89
4917.35,5052.75,4893.31,5042.64
5055.83,5065.5,4995.47,5035.06
5038.48,5096.79,5021.37,5091.75
5010.83,5168.75,4990.72,5161.91
5180.54,5209.71,5103.75,5175.08
5148.25,5149.93,5054.56,5095.54
5078.18,5095.14,4954.35,4958.04
4899.75,5011.2,4860.16,5007.91
5007.27,5007.35,4874.62,4876.75
4856.47,4905.49,4812.16,4836.16
4878.06,4960.41,4868.35,4941.77
4965.29,5050.77,4923.29,5043.52
5017.18,5112.39,5013.75,5101.77
5132.91,5284.33,5104.64,5234.25
5209.02,5262.58,5158.75,5233.35
5248.22,5316.52,5203.5,5308.89
5320.0,5336.5,5248.68,5261.56
5265.0,5295.02,5201.89,5272.81
5269.79,5321.46,5211.04,5319.85
5328.41,5372.46,5318.46,5361.56
5357.45,5402.93,5333.56,5393.33
5414.56,5480.06,5344.64,5386.52
5365.22,5437.75,5346.85,5435.81
5449.16,5483.83,5407.31,5456.54
5471.39,5500.06,5423.81,5484.68
5507.56,5521.39,5457.45,5497.89
5503.93,5505.02,5405.6,5443.79
5395.27,5396.04,5288.77,5290.6
5235.91,5312.29,5039.79,5151.62
5141.37,5187.6,5093.12,5180.5
4818.0,4818.0,4511.95,4559.75
4572.89,4705.06,4510.5,4703.04
4753.43,4767.79,4625.46,4717.73
4716.98,4806.89,4657.71,4761.68
4720.56,4720.56,4409.18,4419.29
4426.27,4517.6,4389.52,4457.93
4505.64,4554.33,4330.7,4417.85
4408.02,4487.31,4368.29,4383.39
4388.25,4411.7,4195.75,4320.77
4415.02,4672.16,4415.02,4672.16
4622.54,4662.97,4550.43,4599.7
4525.02,4547.54,4454.64,4490.72
4527.04,4576.98,4507.93,4552.31
4523.79,4523.79,4431.46,4497.12
4582.27,4665.54,4544.93,4664.29
4682.58,4695.79,4556.81,4567.02
4534.16,4568.21,4452.68,4527.18
4500.39,4500.39,4333.02,4370.27
4370.18,4388.58,4183.58,4192.52
4302.73,4331.64,4123.31,4238.18
4256.52,4360.7,4222.46,4334.04
4343.27,4344.93,4265.5,4299.5
4293.52,4364.81,4275.89,4348.54
4323.68,4456.95,4280.27,4438.25
4454.18,4472.14,4321.27,4335.45
4316.25,4352.81,4210.96,4292.64
4310.35,4427.5,4260.79,4360.99
4315.81,4341.29,4265.83,4300.52
4265.6,4265.6,4120.52,4146.29
4121.64,4165.91,4063.47,4165.87
4254.66,4272.98,4068.78,4070.12
4033.32,4055.45,3902.25,3971.26
3956.75,4000.78,3891.7,3962.66
3941.25,3941.25,3813.97,3820.04
3789.57,3862.77,3607.25,3668.89
3746.05,3813.88,3677.82,3761.61
3721.5,3857.62,3516.33,3804.05
3830.34,3840.31,3625.77,3626.17
3559.93,3659.21,3521.53,3629.62
3644.12,3698.32,3591.11,3606.86
3541.28,3541.28,3407.89,3411.49
3378.62,3590.75,3357.23,3580.14
3465.89,3554.82,3446.74,3472.71
3461.09,3493.12,3308.89,3329.15
3370.6,3464.53,3283.63,3347.87
3323.42,3456.95,3271.29,3446.24
3418.51,3612.65,3388.29,3599.61
3604.26,3656.96,3563.85,3612.54
3585.85,3606.88,3413.07,3413.9
3378.13,3474.31,3344.87,3471.74
3498.55,3517.82,3462.13,3492.88
3419.04,3425.9,3285.29,3296.66
3282.57,3349.76,3212.14,3348.35
3349.92,3363.22,3283.08,3291.6
3286.4,3352.95,3180.2,3222.74
3200.57,3203.71,3078.16,3094.66
3305.14,3305.14,3074.86,3116.97
3076.72,3148.73,2990.79,3147.79
3116.4,3296.72,3089.88,3278.33
3539.87,3593.2,3461.63,3583.03
3572.55,3658.55,3527.84,3557.75
3497.37,3530.01,3461.59,3474.72
3457.35,3544.23,3453.28,3523.4
3545.57,3705.09,3543.02,3693.11
3739.79,3767.37,3697.68,3761.0
3735.85,3786.02,3680.99,3733.5
3716.45,3774.07,3577.99,3579.14
3538.91,3658.05,3523.03,3656.84
3682.96,3693.15,3552.47,3613.49
3548.61,3668.61,3522.92,3626.98
3515.71,3615.06,3508.32,3560.24
3549.66,3661.97,3549.66,3657.42
3676.84,3706.72,3636.22,3637.32
3637.63,3661.07,3582.5,3624.23
3615.59,3624.49,3564.16,3604.76
3601.55,3632.01,3432.37,3443.15
3414.34,3560.53,3355.08,3544.18
3493.07,3558.02,3469.79,3485.62
3473.8,3521.38,3435.84,3473.09
3355.11,3383.67,3333.95,3375.4
3382.77,3486.33,3354.25,3459.03
3447.77,3481.73,3400.77,3401.43
3414.25,3450.49,3390.87,3433.35
3426.18,3482.43,3401.22,3459.04
3456.58,3468.76,3409.24,3436.39
3424.04,3428.47,3341.74,3369.9
3355.92,3376.34,3326.54,3351.64
3362.01,3371.28,3312.72,3329.66
3202.11,3215.5,3045.06,3072.33
3042.15,3064.2,2992.35,3024.24
3011.56,3031.06,2900.12,2957.53
2960.9,2976.45,2865.5,2868.8
2876.29,2917.23,2812.36,2874.1
2873.12,2893.47,2769.12,2794.75
2772.37,2945.41,2729.71,2941.11
2921.72,2921.72,2742.14,2748.87
2811.08,2917.32,2695.62,2831.74
2780.13,2811.3,2741.29,2760.4
2747.32,2817.16,2728.83,2803.02
2794.04,2910.48,2784.41,2905.01
2904.09,2931.31,2851.12,2901.85
2809.31,2822.26,2723.15,2748.42
2724.39,2766.8,2693.4,2736.1
2743.15,2753.33,2644.78,2651.61
2656.04,2700.89,2627.89,2651.73
2610.82,2746.37,2566.53,2703.53
2673.55,2801.53,2673.55,2792.38
2805.61,2843.6,2754.62,2814.95
2838.86,2920.55,2838.86,2920.55
2879.62,2952.04,2862.06,2875.45
2863.81,2888.29,2821.31,2856.62
2837.49,2895.01,2829.06,2878.25
2886.11,2896.33,2769.9,2779.45
2753.89,2765.14,2656.61,2705.87
2747.95,2773.28,2676.14,2684.78
2711.74,2785.53,2665.9,2778.37
2759.87,2864.86,2748.01,2861.4
2852.43,2868.62,2830.76,2846.12
2870.92,2887.58,2831.11,2837.85
2861.81,2912.7,2849.1,2910.29
2875.77,2888.58,2851.92,2865.1
2883.76,2924.45,2883.76,2903.01
2868.01,2868.01,2827.7,2850.31
2884.59,2894.37,2822.18,2836.66
2844.64,2848.0,2774.1,2775.72
2751.02,2830.76,2721.95,2801.82
2782.99,2793.26,2738.85,2741.74
2751.2,2762.26,2684.73,2690.75
2711.6,2743.11,2678.86,2719.37
2717.5,2742.71,2691.36,2727.58
2724.42,2725.92,2595.91,2605.72
2595.89,2601.5,2453.71,2470.07
2445.22,2484.75,2430.85,2457.2
2440.53,2458.77,2370.74,2446.3
2432.2,2454.25,2409.01,2437.08
2434.4,2476.86,2414.57,2450.61
2451.78,2455.5,2318.92,2319.87
2297.24,2355.92,2284.59,2344.47
2332.48,2523.47,2306.65,2523.28
2484.49,2518.43,2431.05,2431.72
2414.46,2426.71,2362.09,2405.23
2408.09,2443.99,2382.29,2413.37
2384.95,2403.02,2327.22,2350.08
2343.87,2385.99,2310.46,2342.14
2341.96,2374.25,2333.03,2350.13
2361.05,2420.85,2352.1,2397.37
2312.1,2329.01,2284.91,2304.88
2301.93,2321.53,2248.07,2276.66
2270.52,2295.36,2249.12,2277.4
2224.53,2238.32,2199.36,2202.45
2210.34,2220.55,2135.37,2143.41
2152.28,2161.35,2114.5,2145.78
2131.8,2185.68,2102.9,2150.76
2143.4,2148.12,2070.43,2078.98
2077.55,2104.63,2064.29,2079.67
2049.81,2049.81,1974.39,1986.64
1971.94,1999.95,1922.68,1929.05
1876.12,1942.85,1802.33,1895.84
2067.64,2075.09,2043.32,2075.09
2241.72,2269.73,2164.8,2236.41
2209.12,2253.4,2181.96,2201.51
2133.1,2218.29,2116.96,2216.81
2214.58,2333.28,2211.45,2297.5
2304.12,2310.45,2246.28,2293.78
2267.39,2267.39,2172.57,2173.74
2101.09,2183.0,2072.9,2157.84
2095.91,2127.09,2059.09,2092.22
2125.57,2130.87,2063.41,2074.58
1995.96,2027.83,1963.18,2000.57
1978.56,2074.47,1931.47,2073.57
2139.07,2146.73,2016.18,2017.32
1995.89,2013.49,1963.1,1994.67
1916.13,1943.32,1901.5,1909.94
1921.84,1941.3,1902.6,1930.65
1924.18,1979.84,1890.92,1974.01
1978.67,1996.66,1956.11,1958.53
1932.68,1950.79,1894.31,1895.82
1851.26,1879.85,1828.31,1875.56
1875.63,1888.1,1825.53,1839.62
1809.23,1809.23,1721.6,1723.35
1671.4,1786.44,1664.93,1771.82
1786.2,1795.09,1719.34,1719.81
1732.77,1788.2,1710.73,1763.61
1754.21,1765.68,1721.59,1728.79
1713.76,1750.32,1702.98,1719.77
1707.93,1717.1,1678.96,1706.7
1716.22,1788.26,1716.22,1760.61
1720.42,1728.22,1703.1,1717.72
1686.52,1762.23,1680.6,1747.71
1782.31,1876.16,1782.31,1874.8
1872.07,1887.8,1840.92,1843.61
1820.44,1863.9,1815.08,1859.11
1837.27,1942.9,1825.88,1927.61
1943.96,1987.26,1921.84,1986.44
1981.26,2031.1,1963.85,2030.49
2020.99,2050.88,1889.87,1902.43
1889.35,2023.91,1883.84,2017.47
1977.21,2030.87,1956.73,1983.76
1932.6,2013.18,1893.15,1969.39
1961.21,1974.47,1893.34,1897.06
1925.25,1939.37,1858.17,1888.72
1890.33,1914.71,1873.18,1897.88
1901.68,1915.27,1856.29,1871.16
1865.74,1895.76,1838.1,1894.62
1856.97,1907.78,1846.53,1889.64
1903.43,1965.83,1902.94,1965.41
1992.72,2055.21,1985.2,2001.5
1984.26,2019.75,1975.71,2018.66
2049.16,2091.28,2038.19,2090.77
2100.77,2100.81,2036.89,2037.74
2025.03,2079.55,2005.56,2079.12
2072.58,2087.2,2028.73,2031.68
2014.58,2023.18,1932.27,1954.22
1977.03,1989.3,1936.56,1964.37
1948.86,1976.72,1907.83,1975.01
1983.84,2003.38,1971.82,1976.82
1978.97,2016.57,1958.98,2015.69
2006.21,2038.66,1997.12,2018.46
2016.45,2016.45,1965.35,1987.76
1990.05,1990.05,1895.18,1897.23
1873.58,1887.31,1850.86,1863.8
1852.91,1866.63,1840.19,1851.52
1846.3,1856.33,1815.41,1850.48
1851.91,1862.94,1826.98,1832.91
1834.95,1844.37,1814.75,1820.81
1849.02,1880.72,1844.09,1880.72
1878.83,1938.69,1871.97,1937.15
1938.97,1948.23,1920.52,1924.01
1890.24,1894.17,1862.26,1878.18
1875.16,1909.35,1875.16,1904.86
1897.7,1924.44,1886.83,1900.35
1880.87,1888.31,1861.81,1863.37
1862.31,1929.28,1862.31,1928.87
1912.77,1937.73,1902.54,1920.21
1928.92,1984.73,1928.92,1954.44
1981.15,1994.81,1956.1,1994.11
1965.94,2007.91,1960.53,1985.02
1996.09,2009.85,1980.44,2004.95
2001.17,2008.79,1986.35,1990.66
2008.13,2012.74,1987.13,2011.68
2011.77,2060.93,2005.02,2060.81
2068.09,2108.26,2067.79,2107.75
2106.84,2149.48,2082.6,2098.02
2102.08,2185.09,2102.08,2181.24
2211.32,2238.89,2196.71,2224.71
2218.49,2266.4,2197.01,2265.16
2230.49,2305.71,2218.3,2260.82
2265.79,2274.2,2191.89,2248.09
2249.19,2323.12,2236.18,2320.79
2387.35,2402.81,2316.93,2319.44
2271.26,2295.74,2206.06,2209.86
2224.49,2247.62,2190.47,2227.13
2234.36,2262.33,2206.21,2261.48
2249.29,2313.59,2219.71,2305.78
2273.76,2295.59,2193.27,2200.65
2222.51,2234.02,2142.6,2206.57
2201.67,2237.55,2102.35,2121.25
2100.06,2123.24,2064.92,2082.85
2066.23,2102.11,2052.99,2093.45
2047.21,2088.63,2037.02,2071.43
2076.62,2201.73,2076.62,2198.11
2220.15,2241.76,2173.49,2221.08
2180.79,2221.04,2171.67,2193.01
2205.75,2232.67,2116.45,2118.75
2097.14,2159.27,2088.16,2158.57
2199.98,2203.53,2133.14,2139.03
2127.73,2136.8,2086.02,2133.88
2148.42,2166.02,2124.98,2128.85
2122.41,2158.9,2108.61,2153.29
2156.77,2225.19,2151.78,2218.33
2227.98,2255.01,2221.59,2223.73
2227.34,2268.14,2220.16,2265.76
2272.44,2294.12,2250.41,2281.09
2286.25,2329.18,2276.81,2325.48
2359.68,2369.45,2327.43,2338.42
2333.16,2355.69,2291.36,2291.55
2296.05,2362.05,2274.9,2361.7
2380.63,2392.77,2361.09,2374.44
2377.96,2380.19,2348.53,2358.04
2313.88,2375.71,2299.16,2373.21
2380.98,2422.63,2380.98,2408.02
2417.22,2450.0,2417.11,2425.29
2446.12,2456.81,2406.5,2419.78
2422.1,2449.54,2407.51,2439.18
2429.88,2435.39,2346.54,2347.39
2345.01,2380.94,2331.88,2379.88
2468.08,2522.45,2464.06,2513.7
2512.01,2532.09,2495.34,2527.18
2514.59,2542.54,2485.93,2536.06
2542.34,2549.31,2497.12,2534.13
2524.63,2539.35,2481.9,2503.94
2500.17,2559.04,2497.32,2557.46
2523.26,2552.6,2499.6,2535.83
2548.11,2579.22,2449.9,2461.35
2440.68,2474.15,2422.79,2463.95
2477.16,2481.53,2445.66,2448.59
2443.44,2452.93,2393.16,2405.35
2382.88,2411.44,2372.34,2401.44
2401.66,2477.73,2395.48,2468.19
2477.93,2490.94,2461.36,2477.57
2477.45,2560.15,2477.45,2559.91
2577.43,2590.78,2552.65,2567.34
2563.56,2596.93,2552.63,2592.52
2612.12,2622.11,2566.12,2597.45
2586.76,2634.06,2574.57,2625.65
2646.29,2663.95,2579.75,2579.75
2562.36,2619.69,2558.96,2618.17
2629.03,2670.21,2608.32,2663.77
2631.45,2651.49,2610.22,2639.89
2646.89,2661.37,2623.36,2645.26
2632.57,2656.84,2589.61,2652.78
2679.4,2688.11,2660.56,2676.68
2680.55,2686.35,2651.01,2651.41
2639.14,2663.23,2598.87,2610.62
2595.99,2617.75,2578.59,2597.6
2615.01,2618.8,2585.91,2588.57
2601.24,2635.31,2592.79,2632.93
2668.4,2726.72,2668.4,2721.28
2739.44,2750.88,2713.47,2724.3
2722.27,2778.68,2717.86,2778.59
2753.25,2778.24,2728.2,2767.24
2783.86,2791.65,2750.38,2753.89
2753.35,2795.15,2729.03,2768.34
2766.51,2788.37,2721.85,2787.89
2796.9,2820.58,2790.0,2816.25
2812.28,2828.74,2787.45,2797.32
2793.97,2812.68,2722.22,2743.76
2743.03,2790.98,2727.74,2789.55
2762.74,2797.48,2753.69,2776.02
2771.52,2813.61,2744.22,2810.12
2812.99,2855.42,2810.85,2853.9
2861.18,2886.5,2847.36,2880.49
2900.57,2923.24,2884.13,2896.3
2853.49,2941.06,2841.9,2892.7
2889.05,2923.47,2880.29,2922.3
2926.62,2946.9,2909.09,2925.05
2930.5,2937.61,2910.35,2928.21
2930.31,2976.92,2918.39,2975.31
2990.12,2997.27,2953.36,2959.36
2950.17,3009.71,2947.69,3008.15
3015.08,3062.56,3015.08,3060.25
3091.48,3128.31,3090.1,3124.67
3118.27,3130.07,3077.48,3089.45
3057.46,3097.96,3011.21,3080.77
3073.52,3123.51,3064.21,3123.04
3124.79,3140.04,3099.99,3113.93
3098.96,3112.88,3076.3,3080.56
3088.58,3147.59,3088.58,3145.16
3156.63,3188.91,3156.63,3188.55
3209.78,3221.07,3175.96,3183.74
3181.06,3197.23,3158.57,3189.74
3203.89,3269.18,3192.9,3266.92
3275.67,3279.59,3207.5,3213.21
3207.99,3301.43,3207.26,3296.62
3301.1,3331.06,3289.22,3328.49
3343.76,3398.05,3306.91,3372.6
3377.72,3435.93,3376.29,3435.21
3434.32,3439.92,3392.43,3438.37
3419.99,3454.02,3174.21,3266.43
3281.2,3336.64,3215.75,3321.56
3354.68,3414.15,3333.72,3412.06
3429.69,3465.17,3398.45,3462.59
3477.11,3478.01,3404.82,3471.44
3467.05,3468.1,3385.42,3428.5
3401.48,3419.74,3309.61,3356.33
3352.66,3374.46,3244.1,3260.69
3287.76,3307.89,3201.06,3249.76
3261.41,3273.02,3222.71,3264.73
3255.99,3255.99,3104.57,3112.72
3112.57,3150.37,3060.12,3140.56
3138.15,3146.01,3039.31,3046.97
2994.87,3020.26,2867.39,2870.63
2845.34,2920.64,2827.11,2910.88
2916.1,2929.06,2761.4,2785.58
2798.37,2914.64,2798.37,2911.58
2905.05,2969.52,2883.27,2960.77
2982.19,3004.9,2944.92,2993.43
2980.1,2980.1,2823.64,2915.8
2889.74,2995.8,2872.26,2967.6
2947.83,2988.03,2909.89,2946.4
2938.42,2949.43,2843.11,2860.69
2817.63,2817.63,2663.0,2667.75
2649.17,2727.08,2639.76,2683.72
2681.33,2729.71,2669.22,2714.97
2722.31,2854.16,2715.62,2845.02
2841.17,2875.98,2827.58,2861.61
2865.7,2931.23,2831.85,2930.48
2944.17,2962.29,2900.11,2946.26
2934.96,2958.95,2911.21,2924.88
2917.19,2999.33,2915.9,2989.79
2990.93,3033.08,2984.84,3026.74
3029.1,3050.43,2999.43,3033.73
3027.51,3028.56,2960.59,2999.71
3015.59,3064.23,3015.59,3060.26
3063.31,3068.03,2940.83,2962.67
2937.93,2968.7,2871.65,2967.01
2956.13,2982.9,2896.94,2897.55
2897.81,2924.2,2825.86,2842.72
2824.58,2886.26,2783.11,2853.55
2836.7,2864.08,2812.92,2838.84
2844.37,2857.95,2752.77,2763.53
2763.76,2779.69,2712.3,2754.54
2772.57,2803.86,2763.71,2779.43
2840.13,2912.55,2834.62,2911.72
2927.02,2932.08,2893.57,2894.48
2889.79,2937.82,2886.96,2936.19
2945.67,3010.61,2943.74,2970.53
2994.89,3014.26,2967.11,2979.79
2992.75,3008.18,2931.92,2976.63
2974.64,3039.61,2962.31,3038.27
3062.55,3084.94,3053.64,3084.45
3080.52,3105.51,3062.56,3070.59
3068.68,3080.66,3045.03,3051.41
3057.39,3123.46,3057.39,3107.85
3114.29,3123.36,3083.18,3109.57
3086.09,3086.09,3020.49,3021.46
3014.18,3038.06,2974.26,3031.33
2975.2,2993.44,2952.01,2960.47
3007.25,3027.13,2983.93,2995.85
2933.82,3077.91,2923.53,3076.65
3085.74,3121.2,3078.94,3114.23
3119.31,3141.45,3096.35,3128.54
3133.51,3158.72,3122.52,3155.05
3176.14,3183.57,3156.99,3164.04
3162.15,3176.66,3141.77,3175.59
3203.17,3211.11,3176.26,3178.61
3176.31,3186.6,3149.07,3175.19
3181.46,3199.87,3163.08,3172.95
3164.65,3189.09,3127.5,3187.65
3206.43,3275.55,3206.43,3275.05
3291.04,3298.38,3275.31,3282.89
3287.27,3315.87,3274.21,3303.23
3311.19,3329.03,3285.81,3320.61
3309.38,3332.53,3280.18,3308.35
3312.97,3339.31,3305.5,3338.66
3352.22,3361.39,3214.03,3223.53
3214.82,3291.17,3188.02,3290.17
3137.3,3169.76,3080.89,3096.27
3114.29,3195.88,3114.29,3195.3
3191.06,3240.66,3173.42,3235.36
3252.98,3278.27,3245.96,3269.75
3268.0,3270.37,3227.77,3264.63
3256.61,3319.13,3214.84,3317.04
3313.06,3334.01,3302.13,3331.9
3330.33,3330.38,3260.67,3296.66
3258.0,3284.65,3228.2,3239.57
3258.35,3276.13,3225.56,3254.26
3260.45,3280.94,3242.37,3247.32
3246.95,3315.03,3178.23,3302.9
3283.6,3303.18,3267.94,3274.46
3262.86,3299.33,3246.61,3255.21
3261.61,3272.98,3176.63,3179.08
3154.82,3169.58,3108.03,3113.89
3108.07,3123.99,3088.0,3122.97
3126.62,3129.31,3039.86,3050.52
3048.2,3078.84,3041.35,3073.78
3080.87,3156.53,3075.11,3153.41
3148.86,3202.09,3148.86,3188.79
3190.17,3212.52,3166.76,3211.76
3211.83,3267.0,3206.22,3262.6
3265.0,3282.21,3250.03,3277.14
3289.75,3295.28,3243.32,3243.76
3254.47,3290.51,3221.46,3282.18
3277.52,3295.87,3253.04,3254.22
3253.99,3268.82,3176.71,3192.78
3177.26,3198.92,3149.02,3196.0
3301.61,3306.75,3197.33,3212.75
3205.71,3275.2,3180.09,3273.97
3204.98,3232.82,3165.49,3172.66
3183.38,3219.02,3165.6,3215.55
3217.19,3241.82,3197.22,3224.15
3242.22,3268.81,3236.84,3246.87
3252.04,3255.13,3148.33,3151.85
3154.19,3176.15,3126.9,3158.86
3118.72,3147.83,3062.63,3128.59
3103.32,3137.0,3092.93,3094.41
3094.85,3107.2,3001.96,3019.39
3020.54,3028.65,2972.63,2986.61
2985.21,3006.04,2963.89,2994.14
2979.74,3024.85,2968.45,2989.29
2981.37,2981.37,2912.89,2941.36
2955.75,2990.75,2930.56,2934.71
2945.03,3005.13,2890.02,3003.83
2983.05,3015.13,2968.68,2995.31
2936.2,2959.23,2918.91,2939.4
2936.45,2954.27,2922.19,2935.17
2932.09,2957.47,2929.21,2948.84
2967.14,2983.18,2958.22,2982.5
2985.08,3001.64,2976.08,2985.5
2996.09,3018.86,2993.44,3018.13
3016.7,3026.66,3002.81,3003.4
2998.91,2998.91,2938.75,2982.58
2964.98,3023.74,2955.07,3022.18
3026.66,3063.0,3022.37,3060.62
3053.5,3067.53,3041.69,3051.94
3057.01,3093.1,3054.55,3087.84
3089.71,3095.99,3060.96,3073.11
3074.1,3098.46,3061.47,3097.01
3098.07,3102.4,3016.22,3023.37
3026.64,3044.17,3011.09,3031.07
3036.42,3058.83,3030.91,3053.23
3053.26,3084.85,3028.69,3069.14
3067.15,3085.99,3034.74,3048.93
3050.64,3070.94,3025.31,3051.28
3051.47,3057.52,3011.97,3013.41
3010.72,3013.52,2963.49,2976.94
2974.49,2993.84,2963.44,2992.84
2999.82,3050.76,2994.89,3050.48
3053.16,3063.59,3035.02,3046.09
3046.75,3069.66,3031.02,3067.75
3069.66,3083.35,3061.76,3074.58
3076.96,3082.97,3051.21,3053.13
3058.93,3076.75,3052.21,3056.81
3051.36,3051.36,3012.31,3019.18
3017.22,3067.71,3009.91,3059.72
3076.05,3130.28,3071.69,3123.8
3123.83,3132.58,3113.77,3128.47
3129.57,3130.11,3101.76,3109.11
3111.93,3148.34,3111.93,3147.42
3170.61,3177.97,3141.93,3158.68
3156.31,3161.08,3132.24,3148.22
3143.45,3143.83,3110.26,3118.71
3118.93,3146.46,3114.79,3145.35
3151.89,3156.21,3111.9,3129.26
3129.69,3173.63,3101.48,3161.25
3161.55,3167.66,3145.56,3166.18
3168.14,3181.66,3135.99,3164.97
3159.67,3159.67,3121.37,3130.3
3096.79,3096.79,2977.77,2980.3
2980.08,2998.91,2941.35,2979.53
2984.62,3034.33,2972.1,3033.28
3021.29,3023.64,2978.46,2999.48
2995.57,3015.63,2966.79,2983.54
2962.15,2962.15,2866.34,2907.93
2883.17,2916.68,2865.47,2900.33
2912.2,2928.93,2867.94,2868.43
2867.65,2875.81,2820.95,2870.61
2821.35,2862.56,2809.13,2835.28
2804.52,2857.29,2770.33,2857.15
2838.95,2838.95,2735.0,2739.7
2685.99,2732.18,2665.81,2688.38
2690.86,2713.06,2646.59,2698.76
2745.6,2751.07,2638.53,2647.57
2628.02,2668.12,2604.2,2655.71
2653.58,2711.07,2646.9,2710.51
2692.1,2712.86,2677.19,2696.63
2663.88,2663.88,2557.24,2559.93
2555.14,2603.32,2529.63,2594.78
2581.63,2623.96,2554.98,2587.81
2571.54,2609.64,2551.45,2555.94
2492.57,2584.45,2481.97,2583.52
2596.32,2680.49,2596.32,2673.42
2654.36,2659.74,2609.09,2622.63
2620.85,2644.94,2610.51,2625.79
2615.1,2662.08,2583.55,2655.92
2680.4,2686.54,2641.41,2655.77
2577.76,2598.9,2534.27,2568.28
2548.54,2572.34,2521.06,2571.42
2575.77,2596.14,2551.53,2552.66
2536.23,2556.97,2527.87,2553.59
2508.33,2527.1,2491.66,2511.73
2510.08,2531.88,2491.65,2513.95
2523.88,2589.47,2501.12,2583.87
2561.55,2581.05,2554.79,2562.58
2574.9,2590.98,2566.62,2569.94
2588.97,2595.51,2559.72,2560.25
2556.6,2568.86,2505.33,2513.22
2517.29,2587.34,2504.32,2586.21
2579.63,2598.35,2572.96,2588.7
2576.34,2593.67,2546.52,2569.87
2563.64,2586.9,2554.34,2566.75
2556.54,2572.83,2534.27,2552.82
2550.65,2561.49,2528.39,2535.28
2534.5,2541.14,2425.93,2427.05
2409.54,2411.44,2382.36,2398.37
2393.95,2410.77,2371.78,2373.79
2371.32,2386.4,2319.74,2382.9
2358.28,2409.78,2356.55,2409.42
2407.67,2421.68,2392.57,2421.12
2429.68,2436.28,2402.0,2415.15
