MCSFOpen,MCSFHigh,MCSFLow,MCSFClose,MCSFVolume
8.5235,8.799,8.5235,8.564,130508557.0
8.6938,8.8809,8.6376,8.7185,105148957.0
8.7908,8.9365,8.6848,8.9365,73303799.0
9.0175,9.0252,8.8893,8.9126,101371300.0
8.8893,8.8893,8.6848,8.799,93333324.0
8.6848,8.8488,8.6376,8.6376,82503880.0
8.6212,8.8557,8.4915,8.8557,81230733.0
8.904,9.0015,8.7185,8.8324,116045471.0
8.7908,8.9618,8.7512,8.9365,58696693.0
8.9618,9.1001,8.8724,8.927999999999999,98565540.0
9.4584,9.788,9.3678,9.788,318512111.0
9.732000000000001,10.177999999999999,9.65,9.788,213971140.0
9.788,10.08,9.781,10.066,113104484.0
10.066,10.526,10.043,10.470999999999998,141297314.0
10.61,10.720999999999998,10.259,10.379000000000001,162391095.0
10.325999999999999,10.495999999999999,10.3,10.334000000000001,80487512.0
10.349,10.463,10.152999999999999,10.446,92385612.0
10.67,10.833,10.602,10.825,101634062.0
10.786,11.152000000000001,10.772,11.052999999999999,123966909.0
10.885,10.979000000000001,10.502,10.932,152633600.0
10.86,10.892999999999999,10.584000000000001,10.67,102756591.0
10.584000000000001,10.825,10.470999999999998,10.502,96932878.0
10.488,10.747,10.470999999999998,10.584000000000001,73984351.0
10.73,10.779000000000002,10.526,10.618,80247835.0
10.686,10.779000000000002,10.640999999999998,10.747,59061703.0
10.772,10.841,10.635,10.712,68458583.0
10.772,10.786,10.519,10.540999999999999,83481274.0
10.549000000000001,10.720999999999998,10.540999999999999,10.655,57530186.0
10.584000000000001,10.640999999999998,10.446,10.502,82338962.0
10.558,10.655,10.470999999999998,10.470999999999998,62711831.0
10.540999999999999,10.841,10.488,10.833,89159862.0
10.970999999999998,11.183,10.892999999999999,10.948,105298484.0
11.004000000000001,11.062000000000001,10.892999999999999,10.970999999999998,46252173.0
11.038,11.183,10.995,11.174000000000001,39723722.0
11.167,11.591,11.128,11.515999999999998,94875831.0
11.573,11.573,11.359000000000002,11.450999999999999,71795373.0
11.573,11.737,11.368,11.450999999999999,70241868.0
10.686,11.427,10.686,11.282,114530450.0
11.368,11.419,11.199000000000002,11.315,53513950.0
11.222999999999999,11.231,10.970999999999998,10.979000000000001,57713796.0
10.970999999999998,11.12,10.755,10.841,75090381.0
10.94,11.052999999999999,10.869000000000002,10.964,49326193.0
11.377,11.556,11.258,11.353,73023441.0
11.353,11.591,11.24,11.547,67418518.0
11.533,11.833,11.508,11.789000000000001,68874172.0
11.789000000000001,11.945,11.72,11.945,55813971.0
11.962,12.27,11.904000000000002,12.205,73100405.0
12.117,12.142999999999999,11.833,11.842,76489965.0
11.677999999999999,11.89,11.645,11.757,90042711.0
11.765999999999998,11.945,11.686,11.815999999999999,88284709.0
11.815999999999999,11.962,11.645,11.645,49096412.0
12.083,12.117,11.807,11.868,68132050.0
11.833,11.895999999999999,11.63,11.663,51277696.0
11.742,11.825,11.573,11.597000000000001,52495870.0
11.427,11.686,11.282,11.677999999999999,73164166.0
11.833,11.833,11.686,11.782,39530219.0
11.882,11.987,11.765999999999998,11.775,54037279.0
11.765999999999998,11.945,11.729000000000001,11.936,49484518.0
12.05,12.058,11.775,11.89,66332272.0
11.876,11.936,11.72,11.815999999999999,60167736.0
11.850999999999999,11.918,11.677999999999999,11.798,52352944.0
11.895999999999999,12.368,11.876,12.368,78917514.0
12.950999999999999,13.600999999999999,12.732999999999999,13.503,152845794.0
13.687999999999999,13.71,13.325999999999999,13.600999999999999,180950676.0
13.185,13.407,12.732999999999999,12.784,218412857.0
12.812000000000001,12.821,12.165,12.368,174842211.0
12.448,13.172,12.44,13.106,139331529.0
13.21,13.356,12.821,12.862,131322138.0
12.585,12.765999999999998,12.335,12.554,194950890.0
12.594000000000001,12.935,12.481,12.594000000000001,124110934.0
12.67,12.675999999999998,12.343,12.464,77515742.0
12.44,12.741,12.385,12.722999999999999,108653968.0
12.804,12.92,12.699000000000002,12.837,107640284.0
12.92,12.927,12.812000000000001,12.862,58051324.0
12.862,12.895,12.662,12.789000000000001,80963571.0
12.758,12.92,12.683,12.878,63647452.0
12.935,13.130999999999998,12.92,13.032,81541869.0
13.032,13.157,12.935,13.05,59658697.0
13.130999999999998,13.130999999999998,12.92,13.088,60396419.0
12.993,13.015999999999998,12.732999999999999,12.732999999999999,91823799.0
12.732999999999999,12.758,12.401,12.575999999999999,99905754.0
12.675999999999998,12.706,12.350999999999999,12.368,83676977.0
12.56,12.575999999999999,12.253,12.377,91708358.0
12.368,12.44,12.197000000000001,12.394,63081245.0
12.328,12.368,12.074000000000002,12.083,70196785.0
12.1,12.172,11.912,12.172,96158874.0
12.253,12.645999999999999,12.247,12.628,125079534.0
12.645999999999999,12.797,12.464,12.784,70684942.0
12.878,12.950999999999999,12.504000000000001,12.539000000000001,88521094.0
12.539000000000001,12.645999999999999,12.335,12.417,53400710.0
12.368,12.448,12.253,12.277999999999999,47175701.0
12.300999999999998,12.31,12.1,12.238,67850593.0
12.142999999999999,12.165,12.004000000000001,12.01,59976432.0
12.01,12.172,11.987,12.027000000000001,52027511.0
12.109000000000002,12.504000000000001,12.1,12.481,68869771.0
12.522,12.637,12.385,12.425,58919874.0
12.368,12.594000000000001,12.343,12.569,61123144.0
12.654000000000002,12.706,12.394,12.489,66513681.0
12.53,12.714,12.53,12.67,58292097.0
12.67,12.758,12.585,12.690999999999999,54237376.0
12.637,12.654000000000002,12.287,12.287,73242229.0
12.277999999999999,12.497,12.083,12.44,84902843.0
12.448,12.585,12.335,12.545,66757753.0
12.335,12.481,11.882,11.89,177288469.0
11.987,12.464,11.912,12.401,140918015.0
12.425,12.44,12.058,12.117,84669766.0
12.212,12.287,11.954,12.027000000000001,83938642.0
12.027000000000001,12.300999999999998,12.004000000000001,12.294,106418816.0
12.277999999999999,12.359000000000002,12.117,12.126,59439911.0
12.151,12.328,12.109000000000002,12.328,54898139.0
12.335,12.377,12.017999999999999,12.043,82512673.0
12.083,12.197000000000001,12.01,12.074000000000002,53971316.0
12.158,12.165,11.970999999999998,12.135,50370662.0
12.142999999999999,12.253,12.083,12.229000000000001,37800813.0
12.229000000000001,12.343,12.027000000000001,12.035,60321658.0
12.359000000000002,12.394,12.212,12.287,57413649.0
12.277999999999999,12.522,12.247,12.425,74966146.0
12.425,12.654000000000002,12.394,12.645999999999999,97845410.0
12.594000000000001,12.699000000000002,12.56,12.637,47650658.0
12.575999999999999,12.619000000000002,12.394,12.417,34211154.0
12.464,12.539000000000001,12.425,12.44,26181968.0
12.474,12.497,12.31,12.433,45848683.0
12.343,12.368,12.27,12.343,61847674.0
12.385,12.425,12.027000000000001,12.179,65041535.0
12.109000000000002,12.247,11.86,12.027000000000001,120553158.0
12.1,12.300999999999998,11.597000000000001,12.058,211713989.0
12.385,12.67,12.31,12.594000000000001,158981747.0
12.585,12.594000000000001,12.31,12.343,76651581.0
12.004000000000001,12.481,12.004000000000001,12.335,91271882.0
12.448,12.481,12.117,12.31,96242433.0
12.27,12.394,11.704,11.72,133025163.0
12.027000000000001,12.277999999999999,11.231,12.135,219966373.0
12.165,12.287,11.833,11.904000000000002,117547305.0
11.775,11.945,11.686,11.704,99083369.0
11.912,11.962,11.789000000000001,11.825,64329098.0
11.970999999999998,12.212,11.945,12.197000000000001,93059562.0
12.187999999999999,12.27,12.117,12.212,67525159.0
12.229000000000001,12.247,12.05,12.151,58425131.0
12.117,12.142999999999999,11.987,12.01,55337915.0
11.833,12.004000000000001,11.815999999999999,11.970999999999998,87444742.0
11.970999999999998,12.05,11.798,11.842,50525683.0
11.868,11.954,11.765999999999998,11.882,50867607.0
11.833,11.912,11.737,11.749,62920722.0
11.833,11.970999999999998,11.749,11.970999999999998,82587436.0
11.970999999999998,12.172,11.945,12.126,64129005.0
12.229000000000001,12.350999999999999,12.142999999999999,12.27,82587436.0
12.27,12.328,12.165,12.187999999999999,50413538.0
12.158,12.287,12.135,12.287,43593740.0
12.300999999999998,12.474,12.27,12.448,73773256.0
12.539000000000001,12.554,12.401,12.539000000000001,93755510.0
12.474,12.56,12.328,12.328,53712950.0
12.359000000000002,12.67,12.343,12.645999999999999,77597096.0
12.645999999999999,12.904000000000002,12.575999999999999,12.878,86654252.0
12.912,13.097000000000001,12.878,13.08,67349249.0
13.058,13.175999999999998,12.92,12.935,68944532.0
12.887,13.193,12.821,13.163,79313319.0
13.163,13.267999999999999,12.935,12.969000000000001,86072642.0
12.927,13.163,12.927,13.015999999999998,66153065.0
13.05,13.333,13.015999999999998,13.294,68649890.0
13.185,13.217,13.05,13.130999999999998,71164293.0
12.935,13.032,12.821,12.935,91300456.0
12.765999999999998,12.821,12.637,12.654000000000002,96461216.0
12.53,12.594000000000001,12.368,12.44,74635216.0
12.409,12.464,12.1,12.385,115860766.0
12.359000000000002,12.765999999999998,12.277999999999999,12.654000000000002,89881093.0
12.722999999999999,12.765999999999998,12.328,12.335,70737711.0
12.229000000000001,12.253,11.86,11.904000000000002,135745161.0
11.712,11.842,11.485,11.704,189742862.0
11.742,11.825,11.450999999999999,11.547,81170265.0
11.556,11.663,11.183,11.215,92346027.0
11.258,11.265999999999998,10.73,10.818,121503070.0
10.81,10.979000000000001,10.802,10.979000000000001,44511766.0
11.128,11.533,11.110999999999999,11.493,93198087.0
11.499,11.912,11.485,11.850999999999999,107009205.0
11.912,11.962,11.737,11.757,63419866.0
11.936,12.158,11.63,11.86,110462542.0
11.798,12.1,11.757,11.927,93224479.0
11.815999999999999,11.927,11.597000000000001,11.782,84509251.0
11.704,12.017999999999999,11.597000000000001,11.876,106671681.0
11.833,11.962,11.450999999999999,11.547,120298093.0
11.335999999999999,11.825,11.315,11.775,107735941.0
11.775,12.027000000000001,11.654000000000002,12.017999999999999,92003010.0
12.017999999999999,12.05,11.757,11.927,75276186.0
11.86,12.1,11.815999999999999,12.035,69570116.0
12.043,12.31,12.035,12.300999999999998,100245481.0
12.197000000000001,12.554,12.187999999999999,12.539000000000001,89268704.0
12.481,12.594000000000001,12.335,12.464,117594577.0
12.328,12.722999999999999,12.31,12.612,218704213.0
12.619000000000002,12.683,12.433,12.575999999999999,87009361.0
14.435,14.450999999999999,14.151,14.297,75148650.0
14.305,14.509,14.258,14.482000000000001,66102491.0
14.492,14.559000000000001,14.289000000000001,14.459000000000001,105078596.0
14.379000000000001,14.459000000000001,14.232999999999999,14.435,105351263.0
14.427,14.435,14.312999999999999,14.321,57999650.0
14.421,14.421,13.998,14.038,117740805.0
14.064,14.193,13.98,14.064,105283091.0
14.142999999999999,14.193,14.03,14.085,101386692.0
14.142999999999999,14.167,13.909,14.112,118315805.0
14.719000000000001,14.856,14.435,14.849,166019785.0
15.167,15.450999999999999,14.898,14.940999999999999,162581854.0
15.184000000000001,15.466,15.107999999999999,15.450999999999999,130481615.0
15.550999999999998,15.585,15.362,15.550999999999998,84365222.0
15.56,15.645,15.385,15.415999999999999,65323545.0
15.620999999999999,15.620999999999999,15.107999999999999,15.158,68843381.0
15.027000000000001,15.385,15.017999999999999,15.369000000000002,69750414.0
14.993,15.245,14.841,14.972000000000001,98280778.0
14.421,14.819,14.421,14.565,126786414.0
14.605,15.052,14.597000000000001,15.052,70645363.0
15.009,15.009,14.459000000000001,14.474,71815162.0
14.767999999999999,14.825,14.543,14.825,65150380.0
14.915,14.915,14.509,14.681,54750263.0
15.009,15.027000000000001,14.703,14.898,65913935.0
14.993,15.100999999999999,14.841,14.987,44722862.0
14.993,15.052,14.800999999999998,14.915,38452224.0
14.856,14.856,14.492,14.62,73995343.0
14.565,14.88,14.534,14.870999999999999,46571558.0
14.825,14.972000000000001,14.784,14.915,41640037.0
14.940999999999999,15.100999999999999,14.645999999999999,14.88,77386555.0
14.767999999999999,15.392000000000001,14.744000000000002,15.253,75654943.0
15.311,15.475999999999999,15.184000000000001,15.450999999999999,44364446.0
16.463,16.544,15.870999999999999,16.156,170749009.0
16.099,16.292,15.921,16.059,62449612.0
16.26,16.26,15.927999999999999,15.977,53493062.0
16.017,16.124000000000002,15.847000000000001,15.999,37742540.0
16.124000000000002,16.327,16.099,16.285999999999998,52466736.0
16.343,16.489,16.099,16.437,50622983.0
16.498,16.722,16.352,16.609,56916152.0
16.74,16.928,16.642,16.92,56329051.0
16.851,16.851,16.204,16.359,102016661.0
16.246,16.489,15.78,15.870999999999999,86073195.0
15.78,16.186,15.757,16.178,50564712.0
15.999,16.301,15.921,16.186,46202703.0
16.156,16.186,15.78,16.124000000000002,45566676.0
16.237000000000002,16.625999999999998,16.17,16.625999999999998,55656749.0
16.437,16.747,16.404,16.68,54553467.0
16.642,16.782,16.429000000000002,16.756,51402481.0
16.804000000000002,17.281,16.772000000000002,17.217,62578804.0
17.226,17.281,16.942,17.259,71378687.0
17.463,18.03,17.393,17.986,110155243.0
17.689,17.712,17.125999999999998,17.195999999999998,88250632.0
17.007,17.234,16.713,16.756,70688238.0
16.285999999999998,16.472,16.099,16.429000000000002,80742580.0
16.756,16.782,16.195,16.352,77878547.0
16.381,16.642,16.301,16.463,68799405.0
16.642,16.666,16.317999999999998,16.397000000000002,74862796.0
16.229,16.352,15.999,16.017,52085230.0
15.946,16.292,15.823,15.96,69852668.0
15.921,15.921,15.645,15.707,66118437.0
15.68,15.694,15.132,15.167,107225246.0
15.672,15.68,15.294,15.328,70741016.0
15.140999999999998,15.594000000000001,15.140999999999998,15.585,88157176.0
16.13,16.147000000000002,15.732000000000001,15.815,110878674.0
15.620999999999999,16.552,15.613,16.178,130247988.0
16.397000000000002,16.404,16.147000000000002,16.267,66173403.0
15.369000000000002,15.732000000000001,15.369000000000002,15.655,110487273.0
15.613,15.815,15.56,15.732000000000001,71785480.0
15.672,15.806,15.529000000000002,15.594000000000001,49060688.0
15.757,15.78,15.537,15.56,49652178.0
15.520999999999999,15.68,15.192,15.216,61119850.0
15.075,15.672,15.075,15.645,80498503.0
15.594000000000001,15.707,15.475999999999999,15.699000000000002,42255174.0
15.707,15.732000000000001,15.415999999999999,15.425,46851367.0
15.253,15.392000000000001,15.124,15.235999999999999,58320685.0
15.294,15.638,15.253,15.550999999999998,53007662.0
15.408,15.672,15.216,15.655,46337935.0
15.620999999999999,15.732000000000001,15.415999999999999,15.694,47319172.0
15.578,15.699000000000002,15.466,15.585,25955484.0
15.520999999999999,15.927999999999999,15.505,15.838,49049140.0
15.757,16.074,15.620999999999999,15.645,45750832.0
15.724,15.847000000000001,15.482999999999999,15.520999999999999,56718802.0
15.444,15.672,15.276,15.594000000000001,56790816.0
15.408,15.879000000000001,15.385,15.638,58883045.0
15.699000000000002,16.359,15.550999999999998,16.352,84022197.0
16.359,16.804000000000002,16.327,16.567999999999998,104649264.0
16.521,16.69,16.437,16.584,53911393.0
16.893,17.234,16.828,17.226,125372541.0
17.234,17.455,17.041,17.428,67298675.0
17.428,18.352999999999998,17.332,18.328,171340501.0
18.496,19.123,18.185,19.09,145297060.0
19.261,19.44,18.442999999999998,18.473,122270478.0
18.605,19.034000000000002,18.555,19.003,76521294.0
19.186,19.593,19.148,19.546,90574288.0
19.148,19.748,19.034000000000002,19.715,105834461.0
19.852,20.032,19.495,19.892,73484098.0
19.797,19.852,19.488,19.514,37547389.0
19.44,19.657,19.171,19.61,48523060.0
19.61,19.748,19.373,19.635,44558497.0
19.665,20.032,19.415,19.992,57106905.0
20.008,20.372,19.968,20.195999999999998,60042950.0
20.22,20.596999999999998,19.992,20.590999999999998,62388598.0
20.76,21.506999999999998,20.673000000000002,21.386,95133097.0
21.506999999999998,21.605999999999998,21.011,21.191,78296888.0
21.103,21.468000000000004,21.039,21.354,66914425.0
21.476,21.619,21.215,21.354,89501237.0
21.379,21.756,21.096,21.451,114215460.0
21.5,21.736,21.248,21.281,62935568.0
21.264,21.644000000000002,20.462,20.519000000000002,102529557.0
20.372,21.33,20.346,21.239,98474283.0
21.156999999999996,21.379,20.561,20.561,70129726.0
20.699,21.039,20.462,20.705,82961239.0
20.576,21.239,20.136,21.239,81080652.0
21.103,21.264,20.372,20.421,107715045.0
20.596999999999998,20.785999999999998,20.026,20.136,82097634.0
20.363,20.673000000000002,20.143,20.629,99975013.0
20.545,20.647,20.0,20.0,73806793.0
19.852,20.17,19.537,19.722,101101941.0
19.766,19.942,18.953,19.012,125627058.0
18.945,19.326,18.467,18.98,165202354.0
18.872,19.455,18.85,19.44,93875345.0
19.546,19.554000000000002,19.116,19.261,75548293.0
19.245,19.342,19.003,19.003,64266435.0
18.717,18.987000000000002,18.555,18.814,83799559.0
18.98,19.132,18.733,19.116,73882099.0
18.945,19.285,18.872,18.902,70354560.0
19.042,19.116,18.832,18.962,40632954.0
18.832,19.537,18.733,19.521,74312527.0
19.627,20.339000000000002,19.537,20.235,97013134.0
20.421,20.51,20.057000000000002,20.112000000000002,76561422.0
20.032,20.51,19.951,20.477999999999998,68674073.0
20.22,20.346,19.782,20.118,81802985.0
20.062,20.372,20.008,20.077,36170346.0
20.258,20.682,20.22,20.519000000000002,79745945.0
20.235,20.699,20.17,20.477999999999998,61574464.0
20.112000000000002,20.51,19.739,19.877,102898964.0
19.691,19.942,19.058,19.148,99952474.0
19.072,19.373,17.419,17.455,182355750.0
17.332,18.505,17.195999999999998,18.419,192555774.0
17.964000000000002,18.328,17.902,18.052,92774262.0
18.134,18.237000000000002,17.489,17.572,69938425.0
18.191,18.562,18.021,18.548,83317453.0
18.605,19.003,18.489,18.605,89989933.0
18.191,18.395,17.955,18.328,83499413.0
18.395,19.034000000000002,18.215,18.962,81068562.0
19.09,19.471,19.072,19.285,61962567.0
19.261,19.722,19.123,19.706,67845647.0
19.627,19.739,19.304000000000002,19.682000000000002,58939113.0
19.156,19.373,19.065,19.09,62088452.0
19.236,19.326,18.98,19.171,65088813.0
18.645,19.657,18.62,19.627,63041661.0
19.722,19.992,19.415,19.861,59207378.0
19.942,20.713,19.739,20.673000000000002,89691444.0
20.576,20.851,19.828,20.032,87297413.0
19.852,20.576,19.766,20.569000000000003,65799044.0
20.561,20.811,19.968,20.250999999999998,56902956.0
20.339000000000002,20.736,20.258,20.535,66987536.0
20.429000000000002,20.656,20.018,20.026,53426545.0
18.645,18.717,17.555999999999997,18.410999999999998,157958175.0
18.645,18.85,17.712,17.762999999999998,105202288.0
17.712,18.143,16.98,17.118,124662847.0
16.472,16.713,15.96,16.584,198886875.0
16.951,17.646,16.782,17.624000000000002,99858472.0
18.052,18.378,17.912,18.143,70780038.0
18.1,18.143,17.419,17.54,65960116.0
17.445,18.442999999999998,17.445,18.222,85760415.0
18.215,19.212,18.125999999999998,19.179000000000002,91051993.0
19.285,19.373,18.92,19.116,94304125.0
18.945,18.953,18.395,18.725,82701777.0
18.782,18.805999999999997,18.125999999999998,18.237000000000002,129690024.0
19.072,19.44,18.749000000000002,19.355999999999998,172305269.0
19.285,20.032,19.148,20.008,112569601.0
19.828,20.008,19.319000000000003,19.35,82295535.0
19.432000000000002,19.648,19.229,19.471,82015728.0
19.601,19.627,19.099,19.179000000000002,89926723.0
19.072,19.399,19.072,19.229,78071502.0
19.514,19.682000000000002,19.123,19.261,81527026.0
19.35,19.44,19.099,19.245,66499936.0
19.186,19.383,19.058,19.132,50226085.0
19.245,19.521,19.072,19.186,92709394.0
19.156,19.576,19.148,19.35,105445815.0
19.295,19.968,19.27,19.884,102331657.0
19.861,20.258,19.797,20.136,94766983.0
20.032,20.629,20.026,20.387999999999998,99053137.0
20.629,20.873,20.17,20.204,87816348.0
20.057000000000002,20.22,19.739,19.782,52947192.0
19.722,20.104,19.715,20.008,38987103.0
19.828,20.444000000000003,19.820999999999998,20.346,80731588.0
19.933,20.204,19.852,19.968,57296010.0
19.837,20.462,19.837,20.332,62146719.0
20.51,20.699,20.235,20.673000000000002,66523030.0
20.462,21.865,20.462,21.678,152368636.0
21.59,22.748,21.581,22.139,138961564.0
22.319000000000003,22.629,21.97,22.601999999999997,56887572.0
23.535999999999998,23.695999999999998,22.18,22.197,97437517.0
21.873,23.598000000000003,21.858,23.56,118643987.0
23.504,23.598000000000003,22.829,23.055999999999997,90373093.0
23.081,23.451999999999998,22.197,22.213,70675596.0
22.726,23.169,22.553,23.169,60952737.0
23.228,24.33,23.055999999999997,24.296999999999997,123424334.0
24.166999999999998,24.419,23.598000000000003,23.868000000000002,106624952.0
24.039,24.346999999999998,23.648000000000003,24.305,61543131.0
24.217,24.491,23.901,23.93,78356256.0
23.826999999999998,24.5,23.787,24.377,71090637.0
24.151,24.33,23.228,23.274,88061529.0
23.528000000000002,24.015,23.511999999999997,23.99,71077990.0
24.1,24.581999999999997,23.487,24.33,82490680.0
24.412,24.531999999999996,24.055999999999997,24.441999999999997,64541841.0
25.214000000000002,25.864,25.06,25.545,66120085.0
25.561,25.561,24.988000000000003,25.180999999999997,56827106.0
25.537,26.162,25.351,26.114,48017869.0
26.131999999999998,26.197,25.739,25.788,19009801.0
26.015,26.131999999999998,25.739,25.905,32483384.0
25.935,25.935,25.403000000000002,25.561,40750047.0
25.631,26.081999999999997,25.261,25.287,48021721.0
25.319000000000003,25.463,25.099,25.229,32755497.0
25.403000000000002,26.421999999999997,25.351,25.653000000000002,95245799.0
25.805999999999997,26.923000000000002,25.730999999999998,26.648000000000003,88341887.0
27.191999999999997,27.557,26.697,27.517,94915417.0
27.241999999999997,27.401999999999997,26.964000000000002,27.377,70295742.0
27.686999999999998,27.746,26.739,27.266,69051180.0
27.445,27.462,26.244,26.833000000000002,63854143.0
26.949,26.949,25.653000000000002,25.864,79581577.0
24.745,26.877,24.745,26.162,103547630.0
26.421999999999997,26.479,25.739,25.788,81377508.0
25.999000000000002,27.291999999999998,25.714000000000002,27.241999999999997,81556162.0
27.531999999999996,28.803,27.445,28.311999999999998,141197270.0
30.371,30.519000000000002,29.561999999999998,29.585,172448185.0
29.424,29.708000000000002,28.693,28.794,110049694.0
28.311999999999998,29.148000000000003,28.238000000000003,28.425,112912075.0
29.415,29.708000000000002,28.945,29.448,141657391.0
30.103,31.241,29.923000000000002,31.206999999999997,165194658.0
31.375999999999998,31.735,30.656999999999996,30.671999999999997,134746881.0
31.241,31.660999999999998,30.889,31.651999999999997,108347224.0
31.791,31.855999999999998,31.084,31.833000000000002,109354858.0
31.912,32.001,31.07,31.46,112320029.0
31.375999999999998,31.393,30.241999999999997,30.491999999999997,126387870.0
30.267,30.897,30.201999999999998,30.346,101353162.0
30.581,30.631,28.906,28.936999999999998,122520597.0
29.156,29.401,28.171999999999997,29.108,175834444.0
29.570999999999998,30.121,29.401,30.061999999999998,150989400.0
30.008000000000003,30.328000000000003,29.058000000000003,29.116,106224211.0
27.208000000000002,27.754,27.191999999999997,27.605,80165375.0
27.63,28.035999999999998,26.851999999999997,27.024,80491908.0
27.104,27.410999999999998,26.756,27.215999999999998,105543659.0
27.494,27.925,26.949,27.695999999999998,84789057.0
28.151,28.261999999999997,27.855999999999998,28.182,65008002.0
28.287,28.967,28.199,28.923000000000002,64215310.0
29.08,29.965999999999998,29.058000000000003,29.441,123864664.0
29.528000000000002,29.561999999999998,28.958000000000002,29.355999999999998,72995409.0
29.287,29.932,28.976,29.365,86509671.0
29.585,29.61,28.521,29.14,100866655.0
29.209,30.201999999999998,28.718000000000004,30.178,83295469.0
30.103,30.921999999999997,29.878,30.754,94213419.0
30.754,30.826999999999998,30.328000000000003,30.404,61732783.0
30.276,31.393,30.233,31.366999999999997,77278254.0
31.63,31.678,30.897,31.14,126408211.0
31.46,31.825,31.29,31.436,76574617.0
31.419,31.678,30.241999999999997,30.299,95625097.0
30.38,31.256999999999998,29.674,31.15,113564050.0
31.480999999999998,32.755,31.375999999999998,32.732,150413291.0
32.554,32.812,31.97,32.4,130128693.0
32.789,33.696999999999996,31.97,33.606,109637128.0
33.974000000000004,34.02,33.56,33.833,92768218.0
34.376999999999995,34.426,32.423,32.61,80743406.0
33.202,33.793,32.836999999999996,33.721,56491774.0
34.316,34.574,34.02,34.54,54763730.0
34.63,34.79,33.924,34.222,54524883.0
34.514,34.565,33.202,33.949,64468457.0
33.924,34.426,33.106,34.402,53098636.0
34.289,34.565,33.833,34.289,43725674.0
33.333,34.062,33.242,33.833,52029164.0
