Date,Open,High,Low,Close,Volume
1995-03-08,2.9923,3.1224,2.9923,3.1141,192533243
1995-03-09,3.1141,3.1305,3.0412,3.0897,80036743
1995-03-10,3.0897,3.1305,3.0252,3.1141,60915354
1995-03-13,3.1224,3.1709,3.1063,3.1383,47482445
1995-03-14,3.1549,3.2764,3.1466,3.26,108078959
1995-03-15,3.26,3.2683,3.2035,3.2035,78739415
1995-03-16,3.1871,3.2035,3.1631,3.1871,65293307
1995-03-17,3.2035,3.26,3.1791,3.1791,82277394
1995-03-20,3.1871,3.2521,3.1871,3.2358,51910974
1995-03-21,3.244,3.2521,3.2035,3.2035,102759884
1995-03-22,3.2035,3.2276,3.1791,3.2276,72101013
1995-03-23,3.244,3.3333,3.244,3.309,144694578
1995-03-24,3.3333,3.3737,3.325,3.3575,90268097
1995-03-27,3.309,3.3575,3.3006,3.3169,83842995
1995-03-28,3.3169,3.3656,3.3169,3.3493,65420838
1995-03-29,3.3493,3.3656,3.2764,3.2845,90378034
1995-03-30,3.3006,3.309,3.2035,3.2764,103087523
1995-03-31,3.26,3.2764,3.2035,3.2358,86690533
1995-04-03,3.2276,3.244,3.1631,3.1871,90177940
1995-04-04,3.1953,3.2521,3.1709,3.1791,91651181
1995-04-05,3.1791,3.2116,3.1305,3.2116,90417617
1995-04-06,3.2116,3.2197,3.1549,3.1871,48669832
1995-04-07,3.1953,3.2197,3.1631,3.1631,59299181
1995-04-10,3.1631,3.244,3.1549,3.2276,59327763
1995-04-11,3.26,3.2845,3.2358,3.2764,59952246
1995-04-12,3.2764,3.3333,3.2197,3.26,55563296
1995-04-13,3.26,3.3006,3.2358,3.3006,45096663
1995-04-17,3.4308,3.5519,3.4308,3.5197,258248728
1995-04-18,3.5197,3.5278,3.4549,3.4872,103909898
1995-04-19,3.4872,3.5036,3.4308,3.463,81307692
1995-04-20,3.479,3.4953,3.3656,3.4222,115322042
1995-04-21,3.4385,3.4468,3.4062,3.4144,73600644
1995-04-24,3.4308,3.536,3.4144,3.536,93575199
1995-04-25,3.5278,3.6414,3.5278,3.6414,95336494
1995-04-26,3.6251,3.6495,3.6008,3.6251,60888968
1995-04-27,3.6251,3.6575,3.471,3.5761,177070779
1995-04-28,3.5849,3.7388,3.5761,3.7144,126578064
1995-05-01,3.7224,3.8116,3.7144,3.7388,90085590
1995-05-02,3.7388,3.7388,3.6169,3.6169,107331339
1995-05-03,3.6495,3.6819,3.6495,3.6819,84610390
1995-05-04,3.7061,3.7874,3.6819,3.7061,91424704
1995-05-05,3.6984,3.7144,3.6331,3.6414,60066592
1995-05-08,3.6331,3.6575,3.6008,3.6331,60453588
1995-05-09,3.6414,3.6575,3.6008,3.6331,50503691
1995-05-10,3.6414,3.6575,3.5849,3.6008,53168728
1995-05-11,3.6008,3.7061,3.5924,3.6984,53148939
1995-05-12,3.6984,3.7388,3.6575,3.6741,49738482
1995-05-15,3.6657,3.7305,3.6331,3.6984,48419164
1995-05-16,3.7061,3.8684,3.7061,3.8603,119163475
1995-05-17,3.8768,3.9494,3.8684,3.909,91411504
1995-05-18,3.8925,3.9413,3.8524,3.8524,80157679
1995-05-19,3.8279,3.8848,3.8197,3.8848,62104939
1995-05-22,3.8848,3.9818,3.8197,3.9657,125586382
1995-05-23,3.9818,4.0224,3.909,4.0224,76296463
1995-05-24,4.055,4.0711,3.9576,3.9818,94393183
1995-05-25,3.9982,4.063,3.9657,4.055,59699373
1995-05-26,4.055,4.055,3.9576,3.9818,72747482
1995-05-30,3.9982,4.0224,3.7546,3.7709,136897370
1995-05-31,3.7874,3.8524,3.6819,3.8524,164581176
1995-06-01,3.8684,3.8925,3.8116,3.8279,84043083
1995-06-02,3.8116,3.8279,3.7546,3.779,76351435
1995-06-05,3.7546,3.8848,3.7144,3.8524,76758222
1995-06-06,3.8603,3.909,3.779,3.779,67391033
1995-06-07,3.7709,3.8524,3.7388,3.8197,88766266
1995-06-08,3.8279,3.8524,3.8034,3.8279,40294331
1995-06-09,3.8116,3.909,3.7546,3.8603,111612542
1995-06-12,3.8524,3.8524,3.7874,3.8116,62986693
1995-06-13,3.8279,3.8524,3.7954,3.8116,51798826
1995-06-14,3.7954,3.8279,3.7635,3.8116,59226618
1995-06-15,3.8197,3.8684,3.8116,3.8603,60348044
1995-06-16,3.8684,3.9818,3.8603,3.9576,126817746
1995-06-19,3.9657,4.0872,3.9494,4.0872,108545128
1995-06-20,4.1114,4.1522,4.0794,4.1522,77881844
1995-06-21,4.1766,4.2009,4.0956,4.12,78642658
1995-06-22,4.12,4.1848,4.12,4.1766,63624362
1995-06-23,4.1281,4.1928,4.1039,4.1444,63707917
1995-06-26,4.1358,4.1444,4.0711,4.0794,56412062
1995-06-27,4.0711,4.12,3.9413,3.9494,90710071
1995-06-28,3.9413,4.0468,3.8603,3.9982,147443172
1995-06-29,3.9982,4.0794,3.9982,4.063,79218764
1995-06-30,4.0794,4.1358,4.0794,4.1114,73308193
1995-07-03,4.1358,4.1444,4.1114,4.1358,23037583
1995-07-05,4.1686,4.1848,4.1114,4.1281,66718177
1995-07-06,4.12,4.2336,4.1114,4.2174,64688619
1995-07-07,4.225,4.3469,4.2174,4.3469,91664379
1995-07-10,4.3632,4.5337,4.3553,4.4927,153896855
1995-07-11,4.5009,4.5091,4.3875,4.3875,107507251
1995-07-12,4.4037,4.5496,4.4037,4.5415,130111660
1995-07-13,4.5496,4.6146,4.4604,4.5496,116555610
1995-07-14,4.4684,4.7117,4.4604,4.7117,123556824
1995-07-17,4.8986,4.9713,4.8414,4.9552,214156947
1995-07-18,4.8658,4.8742,4.6066,4.6308,398028807
1995-07-19,4.4118,4.4927,4.0224,4.2983,419287500
1995-07-20,4.3307,4.4281,4.2739,4.3712,244415618
1995-07-21,4.2739,4.3632,4.1766,4.1848,232609871
1995-07-24,4.209,4.2657,4.1928,4.2578,130298558
1995-07-25,4.3469,4.4361,4.3225,4.3793,150378658
1995-07-26,4.4361,4.4604,4.3142,4.3632,106467190
1995-07-27,4.3875,4.4361,4.3793,4.3875,72723294
1995-07-28,4.3632,4.3632,4.1848,4.209,217782890
1995-07-31,4.2336,4.2495,4.0956,4.12,139401891
1995-08-01,4.1281,4.1358,3.9982,4.0711,228330874
1995-08-02,4.1358,4.209,3.9982,4.0468,178390091
1995-08-03,3.9982,4.1522,3.9818,4.1444,156031961
1995-08-04,4.1522,4.2657,4.1522,4.2657,106790422
1995-08-07,4.2983,4.3469,4.1766,4.2578,88330887
1995-08-08,4.2821,4.3142,4.2495,4.2495,60350243
1995-08-09,4.4442,4.4604,4.3632,4.3875,198426223
1995-08-10,4.4118,4.42,4.2657,4.2821,98788724
1995-08-11,4.3064,4.3956,4.1928,4.3875,133574881
1995-08-14,4.4037,4.5173,4.3553,4.4927,122136348
1995-08-15,4.5173,4.5173,4.4037,4.4768,86947801
1995-08-16,4.4768,4.4927,4.42,4.4927,52385928
1995-08-17,4.4927,4.5822,4.4847,4.5091,102474029
1995-08-18,4.5337,4.5337,4.4118,4.42,106511163
1995-08-21,4.4361,4.4684,4.29,4.2983,151847515
1995-08-22,4.3225,4.5173,4.29,4.5173,129623505
1995-08-23,4.5496,4.5741,4.4361,4.4526,152806215
1995-08-24,4.4604,4.4604,4.3469,4.3712,130936231
1995-08-25,4.3793,4.4037,4.29,4.29,100996393
1995-08-28,4.29,4.29,4.0872,4.0956,154776400
1995-08-29,4.0956,4.1766,3.9576,4.1766,225287626
1995-08-30,4.225,4.2657,4.16,4.2415,109255356
1995-08-31,4.2495,4.2739,4.16,4.209,53274268
1995-09-01,4.1766,4.1848,4.063,4.0794,110304219
1995-09-05,4.1358,4.3225,4.1039,4.3225,126507703
1995-09-06,4.3307,4.3875,4.2336,4.2495,137794514
1995-09-07,4.29,4.3956,4.2415,4.3064,129091380
1995-09-08,4.2657,4.3469,4.2415,4.3469,88528788
1995-09-11,4.3387,4.4526,4.3225,4.4361,106381430
1995-09-12,4.4442,4.4442,4.3469,4.3793,97788240
1995-09-13,4.3712,4.4118,4.3225,4.3712,84117849
1995-09-14,4.3712,4.3875,4.3064,4.3142,74528567
1995-09-15,4.3064,4.3387,4.209,4.2495,121373341
1995-09-18,4.2415,4.2495,4.1358,4.1848,105583235
1995-09-19,4.1848,4.2983,4.16,4.2415,79724503
1995-09-20,4.2495,4.3064,4.209,4.2336,61366119
1995-09-21,4.1522,4.2336,4.12,4.12,115216498
1995-09-22,4.0872,4.1281,4.0468,4.0794,137290977
1995-09-25,4.12,4.12,4.0224,4.1039,79541998
1995-09-26,4.1114,4.1766,4.0061,4.0148,105200631
1995-09-27,3.9982,4.0389,3.7954,4.0307,193441368
1995-09-28,4.0468,4.16,4.0389,4.16,145002420
1995-09-29,4.1686,4.2174,4.0956,4.12,130775718
1995-10-02,4.12,4.1358,4.0061,4.0148,93082653
1995-10-03,4.0061,4.055,3.9657,4.0389,110955081
1995-10-04,4.0061,4.0061,3.8848,3.9174,100974405
1995-10-05,3.909,3.9818,3.8684,3.9818,139201793
1995-10-06,3.9818,4.0468,3.8848,3.909,105292982
1995-10-09,3.8603,3.901,3.7635,3.779,149268222
1995-10-10,3.6984,3.8279,3.6575,3.8116,216650466
1995-10-11,3.909,3.9739,3.8684,3.9413,147062762
1995-10-12,3.9576,4.0061,3.9413,3.9818,108158118
1995-10-13,4.0224,4.0389,3.909,3.9252,94338205
1995-10-16,3.901,3.9739,3.8848,3.9413,83924351
1995-10-17,3.9657,4.16,3.9413,4.1444,169231793
1995-10-18,4.4684,4.4847,4.3142,4.3469,404495719
1995-10-19,4.3307,4.4118,4.3064,4.4037,131712435
1995-10-20,4.3875,4.4037,4.3142,4.3469,109921610
1995-10-23,4.3225,4.42,4.2983,4.3793,128460306
1995-10-24,4.3793,4.4604,4.3793,4.4361,94388779
1995-10-25,4.4361,4.4442,4.3632,4.3632,82747954
1995-10-26,4.3553,4.4604,4.3387,4.4604,113848798
1995-10-27,4.4361,4.5578,4.4281,4.5496,179597265
1995-10-30,4.5173,4.7038,4.4768,4.6715,172424548
1995-10-31,4.6878,4.7038,4.5337,4.5496,126377975
1995-11-01,4.5496,4.5903,4.4684,4.4768,100075068
1995-11-02,4.4847,4.5658,4.4684,4.5496,87273229
1995-11-03,4.5496,4.5496,4.4927,4.5249,55844753
1995-11-06,4.4118,4.4927,4.4037,4.4281,120566350
1995-11-07,4.3875,4.4281,4.225,4.2336,159310476
1995-11-08,4.2657,4.3469,4.2495,4.3307,97959753
1995-11-09,4.3875,4.5009,4.3632,4.5009,137174437
1995-11-10,4.4768,4.5009,4.3956,4.4037,83583521
1995-11-13,4.3956,4.42,4.3712,4.3793,81087806
1995-11-14,4.3632,4.3632,4.2657,4.2739,103975856
1995-11-15,4.29,4.3064,4.1766,4.2739,149367175
1995-11-16,4.12,4.1766,4.0794,4.0872,268161243
1995-11-17,4.0956,4.12,3.9739,3.9739,197628032
1995-11-20,4.0224,4.063,3.901,3.909,158450717
1995-11-21,3.909,4.0389,3.8279,3.9982,178882646
1995-11-22,4.0224,4.0711,3.9657,3.9739,89918478
1995-11-24,3.9818,4.0148,3.9739,3.9982,20634215
1995-11-27,4.0307,4.0711,3.9657,3.9657,108707840
1995-11-28,3.9576,4.16,3.9333,4.16,118928195
1995-11-29,4.1766,4.209,4.055,4.0794,125153203
1995-11-30,4.0711,4.0794,3.9494,3.9657,128513070
1995-12-01,3.9657,3.9982,3.909,3.9252,132103839
1995-12-04,3.9174,4.0794,3.8768,3.9982,179258640
1995-12-05,3.9982,4.0061,3.8684,3.909,143652310
1995-12-06,3.9174,4.1358,3.909,4.12,199646576
1995-12-07,4.1444,4.1848,4.0389,4.12,182611928
1995-12-08,4.209,4.3064,4.1928,4.2983,202078545
1995-12-11,4.2983,4.3064,4.2336,4.2336,85102943
1995-12-12,4.2336,4.2336,4.1444,4.1522,61484858
1995-12-13,4.1444,4.1928,4.12,4.1766,54391299
1995-12-14,4.1928,4.2495,4.0307,4.0389,127565361
1995-12-15,4.055,4.0794,3.9657,4.0224,158690397
1995-12-18,4.0224,4.0468,3.8848,3.9576,136688483
1995-12-19,3.9739,4.1358,3.9739,4.1358,115909139
1995-12-20,4.1444,4.1522,3.9576,3.9657,116788688
1995-12-21,3.9903,4.0956,3.9739,4.0956,83273481
1995-12-22,4.0956,4.1358,4.055,4.12,49553782
1995-12-26,4.1039,4.1522,4.0872,4.1039,47697933
1995-12-27,4.1114,4.12,4.0224,4.0389,55712817
1995-12-28,4.0148,4.0224,3.9657,3.9739,68409107
1995-12-29,3.9657,4.0389,3.9252,3.9903,71933899
1996-01-02,3.9982,4.0794,3.9739,4.0794,79405667
1996-01-03,4.055,4.0956,3.9413,3.9494,86384885
1996-01-04,3.9657,3.9818,3.8603,3.9739,140664041
1996-01-05,3.9252,3.9818,3.9174,3.9252,85320633
1996-01-08,3.9333,3.9818,3.9174,3.9252,15636180
1996-01-09,3.909,3.909,3.6331,3.6495,243832923
1996-01-10,3.6575,3.7874,3.6575,3.7469,249532397
1996-01-11,3.7954,3.9494,3.779,3.9413,160266990
1996-01-12,3.9333,3.9494,3.8116,3.901,110691219
1996-01-15,3.909,3.909,3.7224,3.7546,116227978
1996-01-16,3.8034,3.9333,3.7874,3.9252,167672792
1996-01-17,3.8524,3.9818,3.8524,3.8603,196631933
1996-01-18,3.8848,4.0389,3.8684,3.9818,166744860
1996-01-19,4.1039,4.2415,4.0794,4.1766,312569651
1996-01-22,4.1686,4.2174,4.1358,4.1848,113576144
1996-01-23,4.1522,4.1766,4.055,4.0711,91354341
1996-01-24,4.0872,4.209,4.0711,4.1522,126734191
1996-01-25,4.1522,4.1686,4.0468,4.063,82294983
1996-01-26,4.055,4.1358,4.0468,4.12,69926333
1996-01-29,4.1281,4.1522,4.063,4.1114,54404492
1996-01-30,4.1358,4.1522,4.12,4.1281,62008188
1996-01-31,4.1281,4.209,4.0956,4.209,94516315
1996-02-01,4.1928,4.29,4.1848,4.2821,108001995
1996-02-02,4.2739,4.2821,4.1928,4.2336,61412297
1996-02-05,4.2174,4.42,4.2174,4.42,173820828
1996-02-06,4.3875,4.4361,4.3469,4.3875,134898602
1996-02-07,4.3632,4.42,4.3387,4.4037,90092182
1996-02-08,4.3956,4.5249,4.3469,4.4927,142823335
1996-02-09,4.4927,4.5578,4.4768,4.5496,168807401
1996-02-12,4.5337,4.5984,4.5091,4.5249,120634524
1996-02-13,4.4442,4.5578,4.4361,4.5337,157375476
1996-02-14,4.5496,4.5496,4.4768,4.4927,110236052
1996-02-15,4.4768,4.5091,4.4442,4.4768,71731603
1996-02-16,4.4927,4.5173,4.4526,4.4526,85489950
1996-02-20,4.42,4.4768,4.4037,4.4442,88205551
1996-02-21,4.4442,4.5496,4.4361,4.5415,110007373
1996-02-22,4.5496,4.6631,4.5496,4.6631,146363521
1996-02-23,4.6631,4.7117,4.6308,4.7038,141057645
1996-02-26,4.6878,4.6955,4.5741,4.5741,87537091
1996-02-27,4.5822,4.5822,4.5337,4.5496,83774822
1996-02-28,4.5822,4.6388,4.5415,4.5496,82528068
1996-02-29,4.5009,4.5496,4.4847,4.4847,84825893
1996-03-01,4.4768,4.4847,4.3064,4.3469,216661455
1996-03-04,4.3632,4.4281,4.3469,4.3793,99725443
1996-03-05,4.3632,4.4684,4.3553,4.4604,78842753
1996-03-06,4.4684,4.4927,4.4118,4.4118,60820796
1996-03-07,4.42,4.4361,4.3956,4.4281,60869176
1996-03-08,4.3469,4.4361,4.3064,4.3225,149145098
1996-03-11,4.3225,4.3956,4.3225,4.3875,102511415
1996-03-12,4.3793,4.3956,4.3064,4.3553,105666796
1996-03-13,4.4684,4.5903,4.4442,4.5903,215366331
1996-03-14,4.5984,4.6308,4.5337,4.5337,83337251
1996-03-15,4.5496,4.6878,4.5337,4.6551,167281389
1996-03-18,4.6551,4.8174,4.6551,4.7848,164189775
1996-03-19,4.8414,4.8658,4.7604,4.8578,127110197
1996-03-20,4.8337,4.8498,4.7202,4.7604,127732476
1996-03-21,4.7444,4.7444,4.5741,4.5822,91134447
1996-03-22,4.5984,4.6146,4.5337,4.5984,66029930
1996-03-25,4.6146,4.6551,4.4927,4.5415,87101717
1996-03-26,4.5173,4.6793,4.4927,4.6715,109805074
1996-03-27,4.6955,4.7281,4.5984,4.6631,72466028
1996-03-28,4.6308,4.7038,4.5984,4.6467,75524659
1996-03-29,4.6551,4.736,4.6467,4.6878,73536877
1996-04-01,4.6878,4.7038,4.6467,4.6715,43555256
1996-04-02,4.6715,4.7767,4.6631,4.7604,74757250
1996-04-03,4.736,4.7848,4.7038,4.7522,63316521
1996-04-04,4.7604,4.769,4.7038,4.7444,39801782
1996-04-08,4.6631,4.7281,4.6308,4.7202,101359209
1996-04-09,4.7281,4.7281,4.6146,4.6225,91998608
1996-04-10,4.6146,4.6878,4.6066,4.6225,71340205
1996-04-11,4.6146,4.6551,4.5337,4.5984,85846167
1996-04-12,4.5984,4.6225,4.5741,4.5984,46365415
1996-04-15,4.5903,4.7117,4.5903,4.7038,68855478
1996-04-16,4.7444,4.8009,4.7281,4.7848,110104125
1996-04-17,4.7848,4.8174,4.7444,4.8174,86072642
1996-04-18,4.8174,4.9713,4.8009,4.9552,184098368
1996-04-19,5.077,5.1013,4.9792,4.9877,232933104
1996-04-22,5.0282,5.1577,5.0118,5.1255,127477410
1996-04-23,5.1255,5.1498,5.0687,5.1255,78526114
1996-04-24,5.1418,5.1418,5.0605,5.0687,95171577
1996-04-25,5.0687,5.1741,5.0118,5.1255,87811956
1996-04-26,5.1255,5.1821,5.1091,5.1577,74618726
1996-04-29,5.1577,5.1577,5.0931,5.1255,47093246
1996-04-30,5.1255,5.1498,5.0847,5.1498,39087149
1996-05-01,5.1336,5.2388,5.1255,5.2388,89348971
1996-05-02,5.2388,5.2388,5.0526,5.077,120032032
1996-05-03,5.1176,5.2066,5.0118,5.0442,103485514
1996-05-06,5.0442,5.1091,4.9877,5.0847,104244122
1996-05-07,5.077,5.1577,5.077,5.1418,65095412
1996-05-08,5.1336,5.1985,5.0365,5.1985,106990526
1996-05-09,5.1985,5.2388,5.1498,5.1577,65658318
1996-05-10,5.1985,5.2388,5.1904,5.2227,60350243
1996-05-13,5.231,5.4095,5.231,5.3931,131391398
1996-05-14,5.4255,5.458,5.3768,5.4095,105589832
1996-05-15,5.4095,5.4499,5.3361,5.3527,77404689
1996-05-16,5.2713,5.3361,5.2553,5.3284,92205296
1996-05-17,5.3604,5.3689,5.2956,5.3201,48639048
1996-05-20,5.3361,5.3604,5.304,5.3118,52852089
1996-05-21,5.3118,5.3118,5.2388,5.2388,57876508
1996-05-22,5.231,5.3361,5.2146,5.3118,62731620
1996-05-23,5.3118,5.4173,5.3118,5.3931,71430358
1996-05-24,5.3931,5.4095,5.3768,5.3931,36340759
1996-05-28,5.401,5.4173,5.3284,5.3361,59611421
1996-05-29,5.3361,5.3768,5.304,5.3284,46134533
1996-05-30,5.3361,5.3768,5.304,5.3768,46484151
1996-05-31,5.3931,5.4255,5.3689,5.401,55328022
1996-06-03,5.401,5.4339,5.3689,5.3851,43544262
1996-06-04,5.3931,5.4095,5.2879,5.3604,90501171
1996-06-05,5.3689,5.5143,5.3604,5.4985,70045070
1996-06-06,5.539,5.5961,5.4499,5.4499,121124866
1996-06-07,5.3527,5.5143,5.3527,5.5143,96473310
1996-06-10,5.5067,5.5143,5.458,5.4823,62969095
1996-06-11,5.4903,5.6036,5.4823,5.5551,89685389
1996-06-12,5.5878,5.7013,5.5797,5.6851,122098961
1996-06-13,5.693,5.7256,5.6283,5.6685,86000080
1996-06-14,5.6769,5.6851,5.5878,5.5961,76883558
1996-06-17,5.5961,5.6851,5.5636,5.6685,79020867
1996-06-18,5.661,5.661,5.5472,5.5636,102502621
1996-06-19,5.5714,5.5961,5.5232,5.539,100886454
1996-06-20,5.5472,5.5714,5.4095,5.539,140492528
1996-06-21,5.5636,5.6441,5.5232,5.6366,78068755
1996-06-24,5.6366,5.693,5.5961,5.6441,66106889
1996-06-25,5.6528,5.6528,5.5232,5.5472,56546196
1996-06-26,5.539,5.5472,5.4095,5.4823,98203826
1996-06-27,5.4823,5.5067,5.4095,5.458,106621107
1996-06-28,5.4823,5.5067,5.4173,5.4662,71463348
1996-07-01,5.4662,5.5714,5.4662,5.5636,65777054
1996-07-02,5.5636,5.5797,5.5143,5.5308,52977427
1996-07-03,5.5308,5.5878,5.4823,5.5067,60803210
1996-07-05,5.4662,5.4662,5.3851,5.3851,48555488
1996-07-08,5.3931,5.4903,5.3689,5.4742,88548580
1996-07-09,5.4985,5.5232,5.458,5.458,48885324
1996-07-10,5.458,5.458,5.3689,5.4339,107168621
1996-07-11,5.3768,5.3851,5.1741,5.2066,193659059
1996-07-12,5.2388,5.2388,5.0282,5.1091,191684466
1996-07-15,5.1091,5.1741,4.9956,5.0282,153690165
1996-07-16,5.0118,5.2553,4.8903,5.2472,250260216
1996-07-17,5.3527,5.3689,5.2553,5.3284,173447024
1996-07-18,5.3361,5.458,5.2713,5.4499,135419734
1996-07-19,5.3527,5.5308,5.3527,5.4985,136341066
1996-07-22,5.5067,5.5232,5.3604,5.4499,198551541
1996-07-23,5.458,5.458,5.0118,5.1013,354126127
1996-07-24,4.9792,5.2634,4.9792,5.2146,264174694
1996-07-25,5.2713,5.401,5.2388,5.3931,138693850
1996-07-26,5.4339,5.4339,5.3768,5.4173,81501196
1996-07-29,5.4255,5.4499,5.3118,5.3118,77989594
1996-07-30,5.3604,5.401,5.2796,5.3931,92044785
1996-07-31,5.4095,5.4418,5.3527,5.3604,77400293
1996-08-01,5.3604,5.4985,5.3361,5.4823,131967502
1996-08-02,5.5551,5.6366,5.4823,5.6124,150196157
1996-08-05,5.6202,5.6283,5.5143,5.539,75685177
1996-08-06,5.5308,5.6441,5.4985,5.6366,92612089
1996-08-07,5.6528,5.693,5.5878,5.6769,105532670
1996-08-08,5.6441,5.7256,5.6283,5.693,74733064
1996-08-09,5.6769,5.7093,5.6366,5.661,60899961
1996-08-12,5.6528,5.7337,5.6366,5.693,90960740
1996-08-13,5.6851,5.7256,5.6124,5.6202,99648482
1996-08-14,5.6366,5.693,5.6283,5.6769,71507324
1996-08-15,5.6769,5.7177,5.6528,5.693,48865537
1996-08-16,5.693,5.693,5.6283,5.6528,65414247
1996-08-19,5.6366,5.6441,5.5636,5.6202,59274996
1996-08-20,5.6283,5.6441,5.6036,5.6124,35289695
1996-08-21,5.5714,5.6202,5.539,5.6202,67815415
1996-08-22,5.6441,5.693,5.6202,5.6851,69040189
1996-08-23,5.6769,5.6851,5.6036,5.6036,60477777
1996-08-26,5.6124,5.6283,5.5797,5.5878,43900481
1996-08-27,5.5961,5.6769,5.5961,5.6769,38533035
1996-08-28,5.6851,5.7177,5.6769,5.7093,44074191
1996-08-29,5.693,5.693,5.6202,5.6441,46976701
1996-08-30,5.6528,5.6528,5.5714,5.5714,38601199
1996-09-03,5.5472,5.6124,5.4823,5.6124,66687391
1996-09-04,5.6124,5.6202,5.5878,5.6124,37279679
1996-09-05,5.5797,5.5797,5.5232,5.5232,55484134
1996-09-06,5.5472,5.5797,5.5308,5.5714,57612648
1996-09-09,5.5714,5.6851,5.5636,5.6769,57372966
1996-09-10,5.6769,5.693,5.6202,5.6528,53465574
1996-09-11,5.6366,5.7093,5.6202,5.693,50006750
1996-09-12,5.7093,5.8879,5.693,5.8473,131855360
1996-09-13,5.8958,5.9772,5.8634,5.961,110132704
1996-09-16,5.961,6.0581,5.961,5.9772,85769203
1996-09-17,6.0421,6.123,6.0177,6.0905,103929689
1996-09-18,6.0905,6.2689,6.0581,6.2041,118257535
1996-09-19,6.2041,6.2852,6.1716,6.2608,104325485
1996-09-20,6.2284,6.3017,6.1798,6.2852,144094287
1996-09-23,6.2608,6.2852,6.1961,6.2608,63747499
1996-09-24,6.2529,6.2931,6.1879,6.2284,99663880
1996-09-25,6.2529,6.2689,6.1555,6.1716,60561332
1996-09-26,6.1716,6.1879,5.9931,6.0014,127266321
1996-09-27,6.0256,6.1472,5.969,6.1148,135193247
1996-09-30,6.0743,6.1309,5.9931,6.0014,123101661
1996-10-01,5.9931,6.0905,5.9526,6.0092,94997864
1996-10-02,6.0421,6.1716,6.0177,6.1309,94496531
1996-10-03,6.1309,6.1472,6.0743,6.0905,80113707
1996-10-04,6.123,6.2121,6.1066,6.2041,62071961
1996-10-07,6.2041,6.2852,6.1798,6.2529,58314087
1996-10-08,6.2608,6.2608,6.1394,6.1555,66606034
1996-10-09,6.1879,6.1879,6.0581,6.1148,89267608
1996-10-10,6.0825,6.1879,6.0665,6.0825,71104923
1996-10-11,6.123,6.2446,6.1066,6.2365,50193651
1996-10-14,6.2446,6.2852,6.2041,6.2121,49599955
1996-10-15,6.3094,6.3259,6.2446,6.3177,84115650
1996-10-16,6.3094,6.3177,6.2284,6.2772,50061724
1996-10-17,6.2852,6.3177,6.1636,6.1636,67474591
1996-10-18,6.0905,6.1394,6.0743,6.1309,95714707
1996-10-21,6.1309,6.1879,6.0743,6.0905,98126865
1996-10-22,6.0581,6.0665,5.969,6.0256,156403566
1996-10-23,6.0337,6.1309,5.9931,6.1148,92686855
1996-10-24,6.1309,6.2446,6.0905,6.2121,111891802
1996-10-25,6.2121,6.2689,6.1879,6.2041,72954177
1996-10-28,6.2201,6.2608,6.1961,6.2121,70418876
1996-10-29,6.2284,6.2446,6.1309,6.1555,91743533
1996-10-30,6.1555,6.2284,6.1309,6.1961,83181130
1996-10-31,6.2041,6.2446,6.1879,6.2446,50888491
1996-11-01,6.2446,6.3094,6.2041,6.2446,77690544
1996-11-04,6.2446,6.2931,6.2201,6.2772,49483420
1996-11-05,6.3017,6.4314,6.2931,6.4314,118763279
1996-11-06,6.4314,6.5689,6.4149,6.5689,98177440
1996-11-07,6.5854,6.6419,6.5122,6.5283,105466693
1996-11-08,6.5205,6.5283,6.4314,6.5283,92585704
1996-11-11,6.5205,6.5854,6.5041,6.5283,53038993
1996-11-12,6.553,6.6342,6.4314,6.4473,111533388
1996-11-13,6.5283,6.6258,6.5122,6.5933,124249466
1996-11-14,6.6097,6.8042,6.6097,6.8042,158002153
1996-11-15,6.8528,6.8611,6.6989,6.7797,142983856
1996-11-18,6.7962,6.9016,6.7555,6.8366,135485694
1996-11-19,6.8448,7.0882,6.8366,7.0882,143942561
1996-11-20,7.096,7.1853,6.9663,6.9663,170216881
1996-11-21,7.023,7.0313,6.8206,6.8366,179645640
1996-11-22,6.8528,6.9339,6.7962,6.8448,129766432
1996-11-25,6.8693,6.9824,6.8448,6.9824,103250237
1996-11-26,7.0069,7.0636,6.9257,6.9908,148751497
1996-11-27,7.0069,7.0799,6.9908,7.072,61082467
1996-11-29,7.072,7.1446,7.072,7.1368,23571907
1996-12-02,7.161,7.1771,7.0636,7.1771,88645331
1996-12-03,7.2018,7.2502,7.0313,7.0313,106594720
1996-12-04,7.0556,7.0636,6.9178,6.9663,140923512
1996-12-05,6.9746,7.0636,6.9095,6.9583,103003959
1996-12-06,6.7797,7.023,6.7394,6.9502,151500083
1996-12-09,7.1288,7.445,7.096,7.4366,130171025
1996-12-10,7.6723,7.6882,7.4366,7.445,172784074
1996-12-11,7.3639,7.6072,7.2908,7.5827,156062747
1996-12-12,7.7288,7.753,7.3639,7.3639,107569922
1996-12-13,7.3802,7.461,7.2096,7.2747,102428959
1996-12-16,7.2988,7.3475,6.9583,6.9824,89168660
1996-12-17,6.9663,7.2908,6.9502,7.2665,94750492
1996-12-18,7.4045,7.5257,7.2747,7.5181,84927036
1996-12-19,7.6393,7.7451,7.5503,7.7207,130021508
1996-12-20,7.7771,7.7857,7.5827,7.6072,124256059
1996-12-23,7.6477,7.7124,7.5343,7.6149,50701588
1996-12-24,7.6477,7.7451,7.5587,7.7207,22327346
