DJIOpen,DJIHigh,DJILow,DJIClose,DJIVolume
6526.1,6639.0,6508.7,6555.9,102358641.0
6555.9,6638.6,6491.7,6609.2,101681949.0
6609.2,6662.4,6521.2,6563.8,101842105.0
6563.8,6626.9,6495.5,6540.1,95140602.0
6529.5,6529.5,6358.4,6391.7,100236090.0
6391.7,6487.2,6315.8,6451.9,91759398.0
6457.9,6626.1,6457.9,6587.2,114444367.0
6587.2,6708.8,6506.1,6679.9,112515789.0
6679.9,6750.9,6600.8,6658.6,113630075.0
6658.6,6749.7,6616.5,6703.6,105775940.0
6703.6,6768.2,6594.4,6660.2,89616541.0
6660.2,6858.1,6628.5,6833.6,114473684.0
6833.6,6902.2,6746.5,6812.7,110379693.0
6812.7,6923.9,6742.9,6792.3,111347368.0
6792.3,6826.8,6681.1,6738.9,93462406.0
6738.9,6826.4,6691.5,6783.0,91233835.0
6820.8,6998.2,6820.8,6962.0,123539104.0
6962.0,7081.2,6912.3,7009.0,126954129.0
7071.2,7220.9,7029.5,7213.7,123927074.0
7213.7,7300.0,7139.4,7225.3,136168421.0
7225.3,7246.6,7064.8,7085.7,112912782.0
7085.7,7237.0,7040.3,7136.6,120478195.0
7136.6,7235.8,7079.6,7169.5,102787224.0
7169.5,7317.5,7156.4,7292.8,103617299.0
7292.8,7350.9,7211.2,7274.2,110472180.0
7274.2,7381.8,7238.4,7286.2,113900752.0
7286.2,7363.6,7226.0,7333.6,103348872.0
7332.3,7332.3,7192.6,7194.7,109800000.0
7194.7,7274.2,7140.7,7228.9,77851128.0
7228.9,7336.0,7123.4,7303.5,101695495.0
7303.5,7385.5,7219.0,7290.7,121969179.0
7290.7,7348.8,7210.3,7258.1,96302256.0
7260.6,7382.6,7260.6,7345.9,94066917.0
7345.9,7421.3,7276.7,7383.4,98379699.0
7383.4,7430.2,7287.3,7357.2,109926316.0
7357.2,7404.4,7272.2,7330.2,104345865.0
7330.2,7386.0,7204.0,7331.0,121172932.0
7331.0,7383.8,7244.8,7289.4,98334586.0
7289.4,7380.0,7225.0,7312.2,118899248.0
7312.2,7350.4,7214.3,7269.7,105268427.0
7269.7,7377.0,7241.3,7305.3,102092487.0
7478.5,7599.6,7459.1,7539.3,118867669.0
7539.3,7634.0,7476.3,7575.8,115881203.0
7711.5,7829.1,7683.4,7782.0,129881961.0
7782.0,7830.0,7712.4,7772.1,93446617.0
7772.1,7835.0,7680.7,7760.8,122483465.0
7760.8,7789.3,7651.3,7718.7,110918797.0
7718.7,7834.5,7697.5,7777.1,121114286.0
7777.1,7868.4,7733.6,7796.5,147318039.0
7796.5,7816.9,7592.0,7604.3,111189474.0
7758.1,7832.5,7615.6,7690.0,136024060.0
7690.0,7754.2,7581.6,7654.3,112732331.0
7654.3,7793.1,7627.3,7687.7,106587970.0
7722.3,7814.4,7648.1,7795.4,118865420.0
7805.8,7952.4,7805.8,7895.8,84514286.0
7895.8,7983.8,7805.3,7858.5,117018045.0
7858.5,8000.1,7824.3,7962.3,118648878.0
7962.3,8027.7,7775.5,7842.4,132881949.0
7842.4,7953.9,7777.1,7886.8,124362406.0
7886.8,7984.0,7837.7,7921.8,112793239.0
7921.8,8001.3,7831.0,7923.0,109615038.0
7975.7,8108.1,7919.7,8038.9,146027814.0
8038.9,8136.7,7910.7,8020.8,141936096.0
8020.8,8057.2,7829.6,7890.5,133017287.0
7890.5,7981.5,7783.9,7906.7,103646617.0
7906.7,8093.9,7870.7,8061.7,130734580.0
8061.7,8199.2,8025.0,8088.4,139157149.0
8088.4,8174.5,7968.5,8116.9,128801504.0
8116.9,8200.3,8038.0,8113.4,117633829.0
8113.4,8221.7,8051.9,8121.1,105320301.0
8121.1,8232.4,8049.3,8174.5,122828571.0
8174.5,8313.2,8156.9,8254.9,128226310.0
8254.9,8329.0,8160.4,8222.6,123570671.0
8222.6,8287.7,8062.1,8194.0,115883453.0
8194.0,8261.4,8097.7,8198.5,102857143.0
8198.5,8251.9,8129.9,8187.5,118581197.0
8187.5,8302.1,8130.6,8259.3,127488722.0
8259.3,8340.1,8158.7,8188.0,129931573.0
8170.6,8170.6,7961.1,8031.2,127087218.0
8031.2,8122.3,7922.5,8062.1,108347368.0
8062.1,8132.5,7926.5,7960.8,112626310.0
7960.8,8075.6,7848.2,7928.3,132453389.0
7928.3,8027.7,7843.5,7942.0,119652632.0
7919.3,7919.3,7685.1,7694.7,121312782.0
7694.7,7847.5,7588.3,7803.4,116014292.0
7803.4,7947.4,7776.7,7918.1,123074430.0
7918.1,8038.0,7871.0,8021.2,117579693.0
8021.2,8043.1,7834.0,7894.0,112556391.0
7887.9,7974.1,7791.8,7859.6,87742105.0
7859.6,7891.6,7734.6,7782.2,101303002.0
7782.2,7850.5,7666.6,7787.3,111011272.0
7787.3,7831.7,7634.5,7694.4,109691729.0
7694.4,7729.7,7580.9,7622.4,93363158.0
7651.0,7903.5,7651.0,7879.8,110948114.0
7879.8,7972.2,7828.5,7894.6,123848120.0
7894.6,7936.5,7788.5,7867.2,126160144.0
7867.2,7952.0,7765.3,7822.4,120992481.0
7822.4,7921.4,7795.0,7835.2,105209768.0
7835.2,7922.1,7768.5,7851.9,113278195.0
7851.9,7868.2,7686.3,7719.3,116756391.0
7719.3,7745.3,7556.2,7661.0,129703759.0
7661.0,7779.7,7584.6,7743.0,122740595.0
7743.0,7832.9,7681.0,7721.1,105570671.0
7721.1,7951.2,7709.8,7895.9,143544361.0
7895.9,7981.5,7816.5,7886.4,133206761.0
7886.4,8049.4,7858.9,7922.7,127856385.0
7922.7,7972.3,7821.7,7917.3,142339850.0
7917.3,8078.4,7889.3,7996.8,110729323.0
7996.8,8048.2,7885.3,7970.1,117954141.0
7970.1,8065.8,7866.4,7906.7,144239098.0
7906.7,7962.5,7802.3,7848.0,118393985.0
7853.7,7970.8,7853.7,7922.2,113986466.0
7922.2,8030.5,7863.0,7991.4,107616541.0
7991.4,8045.7,7900.1,7945.3,132518797.0
8038.6,8160.6,8017.7,8100.2,111793985.0
8100.2,8218.3,8059.0,8178.3,124504517.0
8178.3,8208.5,8019.9,8095.1,129272926.0
8095.1,8127.7,7980.9,8061.4,124475188.0
8061.4,8091.4,7962.0,8045.2,112935338.0
8045.2,8150.3,8026.3,8072.2,80030075.0
8072.2,8168.2,7990.2,8096.3,115112036.0
8096.3,8127.5,7997.6,8058.0,113979693.0
8058.0,8146.1,7880.2,7938.9,134663916.0
7938.9,7953.6,7731.1,7847.0,140972932.0
7847.0,7966.6,7774.8,7921.4,109145865.0
7921.4,8090.4,7909.4,8060.4,131348114.0
8060.4,8124.8,7941.3,8034.7,138381209.0
7957.1,7957.1,7767.2,7847.8,151865408.0
7847.8,7975.5,7645.9,7715.4,152848866.0
7715.4,7717.4,7150.1,7161.2,156480457.0
7161.2,7553.6,6936.5,7498.3,271251874.0
7498.3,7664.1,7409.7,7506.7,175412030.0
7506.7,7569.8,7340.4,7381.7,160653377.0
7381.7,7544.2,7329.6,7442.1,143925558.0
7443.1,7674.4,7443.1,7674.4,127384962.0
7674.4,7757.2,7583.3,7689.1,122163152.0
7689.1,7791.8,7629.0,7692.6,127596992.0
7692.6,7758.6,7597.8,7683.2,117945119.0
7646.9,7646.9,7461.0,7581.3,128566917.0
7581.3,7687.9,7511.8,7552.6,104693233.0
7552.6,7599.7,7518.2,7558.7,98269173.0
7558.7,7573.2,7359.3,7401.3,132031579.0
7401.3,7546.5,7334.8,7487.8,147509774.0
7487.8,7634.6,7431.0,7572.5,143404511.0
7613.5,7781.7,7613.5,7698.2,130046617.0
7698.2,7772.6,7607.1,7650.8,117604511.0
7650.8,7779.8,7599.5,7724.7,122418045.0
7724.7,7889.8,7718.2,7826.6,135927074.0
7826.6,7934.5,7758.5,7881.1,137819549.0
7881.1,7887.3,7723.4,7767.9,116147368.0
7767.9,7880.3,7706.0,7809.0,132606773.0
7809.0,7893.5,7749.8,7794.8,110018791.0
7823.6,8048.9,7823.6,8013.1,133150376.0
8013.1,8096.7,7935.0,8018.8,129951880.0
8018.8,8118.3,7915.6,8032.0,140889480.0
8032.0,8159.6,7978.3,8050.2,142887964.0
8050.2,8209.6,7980.0,8149.1,127125558.0
8149.1,8195.9,8057.4,8110.8,110598496.0
8110.8,8142.7,7991.0,8049.7,121608277.0
8049.7,8077.3,7881.1,7978.8,135854893.0
7961.6,7961.6,7778.4,7849.0,142504517.0
7849.0,7947.2,7756.7,7838.3,130664662.0
7838.3,7992.7,7808.0,7922.6,134695483.0
7922.6,8069.1,7889.5,7976.3,140598496.0
7976.3,8068.8,7879.1,7957.4,139601504.0
7957.4,7991.5,7781.4,7846.5,139594731.0
7846.5,7878.6,7563.2,7756.3,178917293.0
7756.3,7892.1,7710.5,7819.3,119699994.0
7819.3,7874.1,7667.1,7691.8,116181197.0
7691.8,7767.8,7624.3,7660.1,59995489.0
7660.1,7743.3,7634.7,7679.3,34939850.0
7712.9,7835.0,7712.9,7792.4,99960902.0
7792.4,7958.3,7787.7,7916.0,112669173.0
7916.0,7995.9,7833.8,7908.3,105401504.0
7965.0,8072.9,7865.4,7979.0,141669919.0
7979.0,7999.2,7832.5,7906.3,139479699.0
7906.3,7943.9,7751.6,7902.3,150539092.0
7902.3,7935.4,7733.1,7802.6,147099248.0
7802.6,7815.1,7513.4,7580.4,168365414.0
7580.4,7706.2,7391.6,7647.2,159124066.0
7647.2,7791.2,7610.3,7732.1,145881203.0
7732.1,7836.3,7669.1,7784.7,136078195.0
7784.7,7803.9,7651.7,7691.8,128357149.0
7691.8,7846.5,7687.0,7753.6,151145865.0
7753.6,7908.0,7696.0,7873.1,145441347.0
7873.1,7874.9,7708.0,7794.4,141239098.0
7794.4,7833.3,7637.7,7730.9,145842863.0
7730.9,7814.1,7609.3,7700.7,143406773.0
8185.3,8256.8,8104.6,8180.5,118378202.0
8241.8,8368.1,8149.9,8295.6,144992481.0
8298.6,8367.6,8223.9,8314.6,135180451.0
8260.5,8412.2,8206.9,8369.6,137927820.0
8346.7,8416.4,8269.2,8370.1,119986466.0
8439.4,8483.9,8336.0,8398.5,136666923.0
8419.2,8503.1,8326.8,8451.1,136691729.0
8379.6,8463.3,8327.3,8375.6,131237594.0
8350.7,8449.1,8291.9,8413.9,134052632.0
8381.3,8490.9,8332.0,8410.2,124224818.0
8370.1,8457.8,8303.8,8370.1,133055639.0
8455.3,8510.6,8362.4,8457.8,137898490.0
8471.5,8542.0,8377.8,8490.7,145777444.0
8532.8,8616.7,8426.2,8545.7,129581955.0
8528.8,8649.4,8427.9,8550.5,133414280.0
8532.8,8632.2,8464.3,8584.8,138126316.0
8524.6,8610.0,8454.8,8539.2,145326316.0
8480.2,8536.8,8377.3,8444.3,146226310.0
8505.9,8610.5,8432.6,8569.4,150112782.0
8601.0,8661.6,8482.5,8567.1,140909774.0
8623.2,8688.7,8550.5,8643.1,142538346.0
8682.7,8740.5,8599.3,8675.8,147803008.0
8622.2,8725.6,8576.9,8659.6,134196992.0
8669.3,8733.3,8563.9,8602.5,134842105.0
8647.4,8760.5,8573.4,8718.9,123830075.0
8706.6,8812.5,8633.4,8750.0,153600000.0
8749.2,8825.7,8655.8,8775.4,142712036.0
8776.9,8855.1,8708.6,8803.1,134941353.0
8814.0,8957.3,8766.4,8906.4,161799242.0
8839.4,8939.3,8758.7,8816.3,142409768.0
8887.0,8962.5,8815.0,8904.4,136628571.0
8943.1,8997.1,8780.9,8872.8,152605257.0
8847.9,8931.1,8769.9,8846.9,136865420.0
8835.7,8941.3,8741.8,8796.1,131321047.0
8802.3,8877.0,8701.7,8782.1,112195489.0
8852.1,8937.6,8726.3,8799.8,152239856.0
8818.5,8935.3,8715.6,8868.3,152776686.0
8900.2,9025.3,8829.2,8986.6,152106767.0
8986.6,9085.8,8896.2,8983.4,147491729.0
9051.2,9170.7,8958.5,9033.2,141160156.0
8995.4,9072.3,8862.3,8956.5,151299248.0
8951.5,9023.5,8821.7,8891.5,139021811.0
8891.5,9062.1,8891.5,8994.9,123821053.0
8997.1,9107.2,8870.3,9012.3,127326316.0
9110.5,9250.0,9017.5,9162.3,154515789.0
9162.3,9204.1,8978.9,9076.6,157797750.0
9077.6,9213.6,9010.1,9167.5,151644367.0
9166.8,9245.2,9027.3,9141.8,134253377.0
9137.9,9250.2,9051.4,9184.9,152400000.0
9184.9,9287.3,9083.8,9176.7,157159398.0
9177.0,9269.9,9061.9,9143.3,147336084.0
9143.8,9206.4,8983.7,9064.6,142982713.0
8937.1,9026.3,8796.1,8917.6,154727820.0
8920.9,9051.2,8828.7,8899.0,153067669.0
8899.2,9036.5,8857.9,8951.5,144087964.0
9018.3,9170.0,8971.0,9063.4,156902256.0
9201.4,9312.0,9134.9,9192.7,124443609.0
9189.9,9252.0,9062.4,9147.6,131645859.0
9174.7,9223.8,9017.3,9054.7,136813534.0
9044.4,9103.0,8914.9,8976.7,131332331.0
9125.7,9231.5,9045.4,9091.5,126505263.0
9098.0,9214.1,9023.5,9161.8,136335338.0
9178.1,9283.1,9119.7,9211.8,135340608.0
9136.9,9266.9,9077.1,9172.2,130461654.0
9161.5,9240.7,9051.9,9096.0,140298490.0
9088.5,9171.2,8972.2,9050.9,117090226.0
9097.0,9164.5,8997.4,9054.7,127673684.0
9102.0,9219.1,9010.6,9171.5,132460150.0
9153.1,9209.4,9040.7,9114.4,100166165.0
9167.0,9201.6,8949.8,8963.7,122122562.0
8902.5,9015.0,8761.0,8936.6,153843609.0
8947.5,9040.7,8861.6,8970.2,132834586.0
9004.8,9060.1,8859.6,8900.0,125589474.0
8907.9,9023.0,8805.0,8922.4,121276692.0
8961.5,9014.1,8838.9,8891.2,133292487.0
8798.1,8916.6,8719.9,8870.6,130256385.0
8920.9,9057.4,8866.6,9037.7,125963910.0
9052.7,9155.0,8994.1,9069.6,122569167.0
9074.6,9130.1,8966.7,9049.9,127130081.0
9032.0,9145.1,8892.0,8971.7,137460908.0
8975.4,9015.5,8774.4,8811.8,141534580.0
8812.8,8891.2,8660.6,8834.9,142849624.0
8723.3,8819.0,8588.3,8627.9,134395489.0
8666.0,8751.2,8524.6,8665.3,149909774.0
8745.5,8932.3,8695.4,8829.5,167909774.0
8825.7,8900.2,8740.8,8813.0,133181955.0
8844.9,8885.0,8664.8,8712.9,161390977.0
8705.7,8805.0,8639.4,8711.1,119898490.0
8789.4,8877.8,8724.8,8828.5,148218045.0
8828.5,8970.2,8740.5,8923.9,161255639.0
8950.5,9079.6,8863.6,8935.6,151105263.0
8948.3,9047.9,8879.8,8944.5,117304517.0
9002.3,9099.2,8930.8,8997.4,127296986.0
9010.8,9085.8,8868.6,8952.0,170796992.0
9011.6,9103.2,8918.6,9048.7,158255639.0
9037.7,9094.0,8956.3,9025.3,115084968.0
9017.5,9137.1,8966.0,9091.8,116109017.0
9094.8,9209.9,9001.8,9085.0,140952638.0
9108.0,9231.3,9041.7,9175.0,136969167.0
9135.4,9217.1,9014.3,9089.8,149684211.0
9098.5,9194.8,8976.2,9105.7,129942857.0
9107.0,9186.6,9020.5,9096.2,129672180.0
9100.1,9314.5,9087.2,9245.5,157962406.0
9246.6,9388.7,9166.0,9234.5,163285714.0
9233.2,9368.4,9173.2,9328.2,152887218.0
9328.2,9412.6,9260.0,9338.0,139405257.0
9340.6,9408.3,9206.2,9295.8,126446617.0
9296.3,9369.1,9145.7,9190.2,148804511.0
9185.7,9264.9,8996.8,9128.9,166872180.0
9130.5,9196.1,8892.6,8933.0,167278195.0
9002.2,9077.7,8814.3,8937.4,157578947.0
8905.2,9084.6,8806.1,9028.2,139847362.0
8982.2,9065.6,8786.5,8934.8,158706767.0
8976.5,9039.6,8831.3,8915.0,145342099.0
8962.9,9113.2,8884.8,9027.0,155052632.0
9024.6,9109.3,8810.9,8883.3,145693979.0
8868.1,8948.2,8729.6,8786.7,139939850.0
8859.9,8896.7,8463.4,8487.3,192315789.0
8493.8,8641.8,8316.1,8546.8,192090226.0
8513.8,8671.1,8415.2,8577.7,173323308.0
8610.6,8745.0,8490.4,8598.0,171225564.0
8585.4,8689.2,8491.2,8574.9,130642105.0
8431.4,8538.3,8263.3,8462.9,174676692.0
8528.8,8621.7,8437.1,8553.0,160533835.0
8535.5,8656.5,8399.5,8459.5,149030075.0
8531.9,8635.9,8342.1,8425.0,145269919.0
8404.7,8614.0,8350.3,8574.9,131815038.0
8593.9,8767.7,8551.9,8714.7,155774436.0
8745.8,8797.8,8635.6,8693.3,142924054.0
8639.5,8726.8,8538.3,8611.4,140217287.0
8600.3,8600.3,8307.6,8533.7,163691729.0
8584.6,8680.7,8452.3,8566.6,125887218.0
8632.0,8740.9,8510.2,8602.7,149977444.0
8493.0,8639.5,8396.7,8523.4,152052632.0
8377.9,8448.7,8062.2,8166.0,211714286.0
8193.5,8301.7,7951.3,8051.7,189541353.0
8079.0,8149.0,7517.7,7539.1,206954875.0
7583.1,7937.4,7379.7,7827.4,274421053.0
7679.1,7841.6,7499.7,7682.2,198609023.0
7737.3,7831.3,7450.2,7640.3,176007519.0
7964.9,8103.7,7779.0,8020.8,183789474.0
7995.0,8094.2,7796.8,7865.0,158864662.0
7680.4,7761.0,7469.0,7615.5,198563910.0
7583.6,7866.3,7497.1,7795.5,184759398.0
7936.1,8081.3,7848.0,7945.4,161142857.0
7918.8,8087.2,7840.3,8024.4,163443609.0
8061.5,8159.3,7923.5,8089.8,179887218.0
7906.0,8002.0,7795.5,7873.8,156654135.0
7942.8,8012.0,7760.0,7895.7,179255639.0
7739.1,8008.4,7653.6,7933.3,137566917.0
7987.8,8038.3,7816.9,7897.2,156744361.0
7988.6,8198.4,7891.8,8154.4,202939862.0
8117.3,8227.5,7906.7,8002.0,181781955.0
7911.1,8127.9,7849.1,8028.8,166195489.0
8114.8,8239.4,7986.8,8108.8,155751880.0
8141.3,8253.8,7946.6,8080.5,171451128.0
8025.4,8097.5,7775.4,7842.6,180473684.0
7760.8,7866.8,7507.1,7726.2,184398496.0
7734.0,7951.5,7646.4,7743.0,190759398.0
7754.8,7913.9,7558.9,7741.7,220375940.0
7734.5,7822.0,7399.8,7731.9,251413534.0
7806.6,7976.8,7628.2,7899.5,198067669.0
8038.0,8162.7,7931.2,8001.5,155887218.0
7982.7,8093.9,7805.3,7938.1,165406015.0
7925.0,8107.3,7812.8,7968.8,178466165.0
7953.1,8375.6,7885.6,8299.4,211488722.0
8384.8,8521.3,8244.3,8416.8,235082707.0
8415.5,8591.1,8321.5,8466.5,166601504.0
8540.1,8713.6,8419.1,8505.9,216135338.0
8504.7,8641.0,8380.7,8519.2,168067669.0
8519.0,8629.2,8334.1,8533.1,170278195.0
8531.3,8589.0,8366.0,8452.3,143828571.0
8484.0,8564.0,8349.6,8432.2,137573678.0
8503.8,8586.7,8309.9,8366.0,172443609.0
8372.7,8504.0,8271.6,8372.0,152819549.0
8591.6,8718.3,8481.4,8592.1,177067669.0
8645.7,8804.5,8573.6,8706.2,170030075.0
8709.0,8819.2,8601.9,8706.2,158864662.0
8801.9,8933.5,8660.3,8783.1,194233083.0
8782.1,8943.8,8676.6,8915.5,173729323.0
8902.9,9042.4,8831.0,8975.5,154082707.0
8980.9,9024.9,8813.0,8898.0,133757137.0
8895.2,9020.0,8761.0,8864.0,151421053.0
8922.4,8980.4,8759.2,8823.8,161436090.0
8823.0,8951.3,8733.7,8829.7,149390977.0
8863.2,8982.2,8782.6,8919.6,135850370.0
8991.2,9158.3,8870.4,8986.3,159067669.0
8988.9,9095.7,8898.0,9041.1,147182701.0
9081.0,9148.0,8967.2,9056.1,151353383.0
9129.9,9215.9,9048.3,9159.6,162676692.0
9225.7,9425.8,9137.9,9374.3,174609023.0
9327.9,9458.0,9219.3,9301.2,172827068.0
9292.9,9387.7,9199.2,9314.3,131634586.0
9292.4,9348.5,9074.1,9116.6,155165414.0
9039.6,9214.7,8934.5,9133.5,178015038.0
9039.6,9154.4,8922.9,9064.5,164075188.0
9031.3,9112.7,8839.8,8879.7,180248120.0
8964.9,9078.7,8873.8,9016.1,160082707.0
9031.6,9146.9,8946.1,9070.5,151398496.0
9038.0,9153.6,8903.4,9028.0,164142857.0
9025.4,9138.2,8881.2,9009.2,156586466.0
9008.4,9034.4,8795.2,8841.6,168857143.0
8814.3,8916.2,8680.4,8821.8,155390977.0
8768.0,8868.1,8610.6,8695.6,167323308.0
8725.7,8878.4,8614.8,8823.3,175466165.0
8843.4,8922.9,8675.5,8790.6,163646617.0
8787.6,8959.8,8725.2,8875.8,166781955.0
8903.9,9150.5,8874.3,8988.9,168000000.0
9001.0,9123.0,8909.3,9044.5,153496241.0
9085.9,9255.8,9022.6,9202.0,157330827.0
9202.3,9289.6,9146.4,9218.0,55709774.0
9251.2,9330.5,9133.5,9226.8,119900752.0
9222.6,9375.3,9152.3,9321.0,132290983.0
9310.2,9390.8,9211.3,9274.6,134034586.0
9271.6,9343.6,9106.8,9181.4,162225564.0
9212.8,9393.8,9089.0,9184.3,197819549.0
9201.0,9389.5,9137.7,9311.2,174812030.0
9399.3,9608.1,9331.0,9545.0,222609035.0
9445.3,9616.3,9369.1,9537.8,194661654.0
9612.2,9759.4,9447.9,9643.3,211533835.0
9614.0,9751.5,9446.4,9619.9,184511278.0
9599.6,9680.4,9394.9,9474.7,180496241.0
9213.6,9485.2,9134.1,9349.6,210112770.0
9315.1,9380.2,9052.4,9120.9,179819549.0
9200.7,9381.7,9124.0,9340.6,180022556.0
9408.5,9499.1,9165.7,9355.2,177180451.0
9395.6,9555.0,9230.4,9335.9,204293245.0
9372.0,9479.8,9150.3,9264.1,196646617.0
9149.5,9289.3,8998.9,9120.7,177270677.0
9117.6,9273.1,8994.3,9203.3,163285714.0
9210.8,9408.8,9118.4,9324.6,202195489.0
9378.7,9461.0,9135.9,9200.2,201609023.0
9220.6,9384.8,9134.6,9281.3,191458647.0
9317.4,9457.2,9172.2,9358.8,206842105.0
9405.4,9513.1,9266.9,9345.7,180315789.0
9318.4,9394.1,9146.2,9274.1,190714286.0
9275.4,9454.1,9176.8,9366.8,197706767.0
9389.7,9511.5,9178.6,9304.5,192721805.0
9317.1,9457.4,9141.3,9304.2,196691729.0
9318.7,9427.8,9149.0,9291.1,159112782.0
9268.5,9361.9,9076.1,9133.0,166015038.0
9315.3,9419.3,9167.8,9324.8,157781955.0
9382.1,9494.6,9216.7,9297.6,169984962.0
9311.7,9397.9,9163.4,9275.9,169556391.0
9339.2,9550.0,9272.1,9467.4,173887218.0
9636.7,9799.9,9558.4,9736.1,188323308.0
9728.7,9825.0,9616.3,9727.6,161187970.0
9703.5,9856.7,9586.1,9693.8,181285714.0
9735.1,9849.7,9624.9,9772.8,189902256.0
9815.9,9992.4,9742.3,9897.4,204090226.0
9927.1,10042.6,9779.8,9876.4,186270677.0
9880.2,10027.6,9807.5,9958.8,164030075.0
9969.3,10062.8,9857.5,9930.5,169601504.0
9939.9,10024.5,9792.6,9879.4,169691729.0
9958.6,10060.6,9776.2,9997.6,187443609.0
10107.8,10158.6,9856.4,9903.6,206323296.0
9901.9,10006.0,9797.0,9890.5,148466165.0
9846.7,9897.7,9593.9,9671.8,183000000.0
9702.1,9803.1,9547.2,9666.8,171857143.0
9735.7,9916.6,9666.3,9836.4,176887218.0
9795.9,9923.5,9700.7,9822.2,159518797.0
9879.4,10089.5,9837.8,10006.8,168699248.0
10003.8,10035.4,9812.5,9913.3,164436090.0
9968.2,10025.1,9744.8,9786.2,208488710.0
9825.3,9927.7,9707.9,9832.5,158571429.0
9893.8,10080.9,9826.4,10007.3,156947368.0
9985.7,10097.3,9862.5,9963.5,177631579.0
10023.4,10166.6,9860.0,10085.3,184150376.0
10083.9,10282.6,9980.7,10197.7,191842105.0
10166.6,10298.7,10035.1,10173.8,161526316.0
10094.2,10384.5,10042.0,10339.5,182887218.0
10340.6,10512.1,10239.3,10395.0,182909774.0
10436.9,10692.5,10196.9,10411.7,214736842.0
10497.3,10632.9,10299.6,10493.9,226082695.0
10566.1,10879.8,10284.4,10440.5,273924812.0
10440.5,10610.1,10212.9,10448.6,222270677.0
10462.6,10702.6,10309.1,10581.4,207518797.0
10735.8,10896.4,10517.9,10727.2,209300740.0
10646.7,10858.3,10530.5,10689.7,168022556.0
10721.2,10854.3,10540.5,10718.6,160601504.0
10781.9,10977.5,10647.3,10831.7,201135338.0
10806.2,11050.8,10665.9,10845.5,214669185.0
10864.6,11052.5,10710.0,10878.4,226375940.0
10933.9,11072.3,10603.8,10789.0,211240614.0
10902.7,11055.4,10711.2,10955.4,206052620.0
10909.0,11093.4,10730.3,10946.8,197458647.0
10967.2,11135.5,10838.3,11031.6,183812030.0
11029.3,11173.1,10876.4,11007.3,174428571.0
11059.7,11185.1,10882.1,11026.2,188593985.0
11002.4,11146.7,10759.5,11000.4,186203008.0
11087.7,11244.4,10931.4,11107.2,179751880.0
10950.3,11076.6,10787.0,10913.3,164165414.0
10864.4,10976.3,10677.6,10853.5,150112782.0
10895.9,11017.8,10678.9,10837.0,169939850.0
10836.7,10988.9,10722.8,10887.4,180699248.0
10892.4,11020.7,10773.8,10866.7,169669173.0
10879.1,10974.7,10728.1,10829.3,154872180.0
10829.9,10924.3,10568.9,10654.7,170233083.0
10651.7,10819.0,10494.5,10531.1,186473684.0
10580.9,10818.1,10416.1,10702.2,196421053.0
10643.0,10734.2,10373.0,10466.9,183022556.0
10489.6,10690.1,10389.9,10559.7,146607519.0
10549.1,10717.2,10334.4,10596.3,154240602.0
10591.8,10694.1,10388.2,10577.9,164210526.0
10702.6,10892.6,10558.3,10799.8,156654135.0
10805.2,11016.4,10718.5,10909.4,149842105.0
10878.4,10954.7,10671.9,10765.6,154714286.0
10780.8,10871.4,10602.6,10690.3,149323308.0
10621.6,10736.2,10452.5,10621.3,161616541.0
10619.7,10744.1,10387.0,10490.5,157488722.0
10490.8,10691.2,10414.5,10563.3,150992481.0
10612.1,10740.0,10500.0,10595.0,157127820.0
10709.9,10883.7,10608.9,10785.0,181984962.0
10732.7,10936.6,10642.8,10841.6,157962406.0
10885.0,10978.1,10751.4,10855.6,206278208.0
10865.1,10960.4,10684.9,10816.0,154872180.0
10768.5,10879.9,10639.6,10721.6,161616541.0
10702.3,10791.3,10542.8,10666.9,165067669.0
10620.3,10736.8,10404.1,10534.8,155729323.0
10586.4,10719.4,10477.2,10552.6,140630075.0
10633.9,10792.2,10535.2,10655.2,147272926.0
10673.8,10855.6,10589.6,10815.4,184984962.0
10805.2,11120.2,10657.4,10970.8,251954887.0
10972.4,11156.7,10841.6,11066.4,190240602.0
11089.5,11205.4,10995.5,11139.2,138399254.0
11119.9,11291.2,11021.8,11135.1,163060150.0
11129.7,11268.4,11008.2,11187.4,178466165.0
11118.7,11290.6,10985.7,11126.9,187353383.0
11142.7,11284.3,11050.6,11193.7,158120301.0
11234.2,11314.6,11088.0,11201.0,154578947.0
11106.3,11277.6,11013.6,11175.0,166015038.0
11202.2,11290.0,11051.9,11148.1,170548872.0
11200.0,11313.4,11072.8,11186.4,184691729.0
11188.6,11300.1,11069.3,11209.8,161075188.0
11209.8,11321.6,11069.9,11187.7,144886472.0
11130.1,11245.6,10914.1,10996.1,170255639.0
10998.9,11142.7,10865.7,11002.8,177180451.0
11002.8,11140.5,10796.7,10969.2,174067669.0
10979.7,11069.6,10813.8,10911.0,142236090.0
10911.0,11014.5,10748.9,10863.2,138372186.0
10863.2,11079.4,10834.4,10979.0,163263158.0
10979.0,11090.5,10851.1,10972.1,155842105.0
10920.2,10920.2,10672.2,10791.3,173706767.0
10791.3,10898.0,10595.0,10655.2,166195489.0
10654.8,10849.2,10551.3,10646.0,146515032.0
10646.0,10812.8,10538.0,10677.3,166827068.0
10675.7,10901.8,10585.2,10674.8,178037594.0
10675.4,10876.8,10509.2,10793.8,193827068.0
10792.6,10896.1,10584.5,10714.0,157646617.0
